Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Malaysia,MYS,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0,0,0.000740432,5.59E-05,0.008927797,0.042979826,0.047189922,0.033938329,0.216474885,0.445255907,0.41511303,0.120684259,0.018350056,0.194841507,0.33762816,0.519177112,1.215748203,0.790631345,0.576138135,0.678818947,0.949007506,0.690265215,0.436231079,0.498332102,0.575211823,0.589969972,0.826288831,0.927256777,0.82803259,0.998007492,1.772957298,1.620658791,1.40649038,1.728657774,2.159119006,2.304118713,2.291019215,2.072517407,2.226848432,2.452131316,1.644121636,1.906833199,1.958147421,1.845321444,2.04468144,2.894971726,1.842905086,2.009765213,3.173860991,2.362335791,
North America,NAC,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.008326997,0.01691628,0.042228397,0.123856082,1.053106348,0.862063586,0.837947488,0.83481647,0.733903201,1.912434628,1.824148393,1.048292319,0.196035455,0.571066722,0.599601831,0.481608983,0.130286659,0.321487059,0.222123475,0.22283633,0.20779654,0.177393787,0.259015285,0.35749554,0.281704935,0.176456047,0.341777317,0.301977779,0.207371197,0.272547381,0.574530514,0.567966384,0.290667251,0.482223279,0.675995131,0.717037203,0.505935338,0.416759748,0.623600808,0.063041605,0,0,0,0,0.007819446,0,0,0,0.032498612,0.02508957,
Namibia,NAM,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
New Caledonia,NCL,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Niger,NER,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Nigeria,NGA,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.000195565,0.000563702,0.000680045,0.001133787,0.002038608,0.004521184,0.006153071,0.00882476,0.010230757,0.02233476,0.015545679,0.00580702,0.001153478,0.011182629,0.016971579,0.018752021,0.030912103,0.024236398,0.02468811,0.041110554,0.025495535,0.06918276,0.057535797,0.133694488,0.092704202,0.083581124,0.093951748,0.097519716,0.065865764,0.116167326,0.413953389,0.596092231,0.425683854,0.628065484,0.574163172,0.554633813,0.730558797,0.820700139,0.836588808,0.710883175,0.790090303,1.81713038,1.694480459,1.267992186,1.333470806,0.858284895,0.518984804,0.866701268,1.467628281,0.980373328,
Nicaragua,NIC,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Netherlands,NLD,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.049815328,0.082970569,0.117378196,0.138741772,0.618468878,0.986409492,0.968125038,0.867615848,0.777687154,1.43380482,1.762228618,1.230451107,0.368952898,1.274728741,1.375206794,1.422989529,0.797619421,0.381364487,0.319149305,0.376099907,0.470056978,0.429916234,0.272327404,0.321982963,0.237514657,0.203597625,0.291173779,0.280604348,0.104456086,0.073445673,0.411269928,0.784348673,0.547596859,0.464771368,0.425879574,0.385804921,0.682380812,0.615296699,0.962470041,0.83828008,0.772852397,1.020489208,1.137120329,1.105632799,0.656080033,0.400159989,0.235009055,0.296148277,0.33841998,0.220029764,
Norway,NOR,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0,0.002267913,0.00380155,0.0050166,0.023897574,0.040209631,0.043151662,0.081690933,0.468383582,1.209853641,1.814392079,1.171740022,0.393129867,1.269467932,1.335981412,1.220793473,0.913886956,0.466830256,0.441627415,0.481341811,0.569785451,0.462766926,0.323076577,0.368615396,0.313692794,0.272921951,0.428893418,0.49126174,0.212061091,0.167792052,0.902162224,1.734389671,1.48679355,1.551161463,1.291127026,1.192694594,2.05843973,1.969449791,2.890412715,3.124053708,2.256833818,2.823825703,3.287246252,2.91574554,2.212249579,2.122684122,1.374948011,2.086275946,2.805227819,2.115756537,
Nepal,NPL,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Nauru,NRU,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,
New Zealand,NZL,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0,0,0.001040185,0.000105145,0.010153456,0.047294644,0.114935075,0.160750725,0.133925438,0.172059126,0.198577609,0.078281708,0.017662081,0.092922991,0.163961935,0.231040824,0.344740325,0.174339909,0.131648859,0.166274342,0.255389394,0.204554461,0.161395315,0.153372303,0.158502582,0.142345152,0.183298793,0.20090756,0.133547339,0.190342769,0.40414523,0.382015933,0.264377673,0.198615675,0.18805739,0.184632108,0.205983568,0.199350361,0.249415745,0.289978098,0.222218265,0.229802991,0.245085894,0.215762192,0.261439323,0.331321551,0.203759456,0.212625972,0.334464057,0.264041104,
OECD members,OED,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.007024431,0.012593077,0.025569476,0.060915252,0.48278531,0.409842226,0.40939359,0.386628115,0.325638522,0.792939189,0.758426434,0.477419268,0.102139896,0.314283563,0.339488225,0.287413344,0.096625341,0.144882259,0.100481759,0.105161715,0.102265136,0.085560313,0.10345563,0.143108295,0.112472523,0.072676829,0.137328365,0.132422419,0.089275673,0.114136809,0.265865136,0.298219934,0.168989932,0.236215381,0.294834741,0.31345567,0.262007932,0.219134629,0.316640644,0.11189842,0.069275884,0.089748691,0.096346162,0.090504465,0.070934235,0.058054443,0.038679687,0.053208338,0.096993361,0.081405759,
Oman,OMN,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0.139320353,0.316241434,0.268914747,0.132360543,0.025624687,0.225739146,0.233809385,0.277785042,0.394414792,0.292527393,0.250516672,0.235336062,0.257915851,0.244295973,0.203246733,0.24970959,0.195464025,0.299839087,0.38348001,0.494132155,0.451079571,0.380763887,1.153506965,2.08446255,1.759129919,1.87497587,1.89774608,2.659337012,3.362548986,3.4130251,2.717894942,3.199851492,2.431699252,3.512863304,3.546152681,3.883713253,3.320092665,2.540163052,1.482734809,1.595835035,2.291781868,1.792342864,
Other small states,OSS,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,0.020723087,0.027883819,0.042483248,0.251086458,1.07378469,1.032002177,1.055131932,1.022365778,,1.524226304,0.584453197,0.109760676,0.778161351,0.84481476,1.012432131,1.226968858,0.707258482,0.552947616,0.589642469,0.72396026,0.577758939,0.451219002,0.624179012,0.583292279,0.580159405,0.711898635,0.829464138,0.652484108,0.709663056,1.268484799,1.503190869,1.23731197,1.166466034,1.236258529,1.651684794,1.883999405,2.063161294,2.40295485,2.957401626,2.734941899,4.216866579,4.650894008,4.70215814,4.309869014,3.721314961,2.061916734,2.111145291,2.992185626,2.349989707,
Pakistan,PAK,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0,0,0.001060203,0.01898755,0.058186015,0.12985748,0.153561743,0.16587551,0.080522503,0.14653436,0.270279834,0.060951576,0,0.08647162,0.050485271,0.025536783,0.08654781,0.073013242,0.069036804,0.064490985,0.165413383,0.131996251,0.102205841,0.105254797,0.1184253,0.132673252,0.22196234,0.220438924,0.223417742,0.352983348,0.46656247,0.497590511,0.640891622,0.695616008,0.73890582,1.018347309,1.203565551,0.800909923,0.667333866,0.929386857,0.734579214,1.18526728,1.134974048,0.845056894,0.871040221,0.669671417,0.370369772,0.402679232,0.531132251,0.441186372,
Panama,PAN,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Peru,PER,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.004920753,0.006195251,0.004281278,0.003893817,0.006705836,0.015127253,0.015050888,0.00630258,0.00991918,0.030115293,0.052581846,0.040690871,0.018017487,0.039837326,0.045424688,0.038937629,0.040991529,0.021675823,0.027809323,0.020477171,0.019860922,0.013854098,0.010431599,0.012889391,0.008882734,0.007178978,0.008395043,0.00510394,0.007622598,0.01001856,0.012091283,0.013287445,0.014580763,0.015865609,0.024258338,0.048866054,0.060993476,0.084211296,0.112559217,0.123224865,0.175623875,0.366280305,0.390500597,0.404604064,0.314911401,0.201075808,0.136712184,0.16140827,0.250456449,0.191987027,
Philippines,PHL,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,9.15E-05,0.001792578,0.00416035,0.007686421,0.015844737,0.006669464,0.003038913,0.002167428,0.002234116,0,0,0,0.00015334,0.000141427,0.000266297,0.000159017,0.000199159,0.00017144,0.000452294,0.005793028,0.062361116,0.118242885,0.12448298,0.159244256,0.141743414,0.14937992,0.16940485,0.176506904,0.121873532,0.154230817,0.138312222,0.108697195,0.127223147,0.137490724,0.096635464,0.104458623,0.189276781,0.135116136,
Palau,PLW,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.015981263,0.015795012,0.022634227,0.028911215,0.03950877,0.062530565,0.053933701,0.052495464,0.072645822,0.117976196,0.142817151,0.098807368,0.14196423,0.178114066,0.154430195,0.096024538,0.084440422,0.088424465,0.093959737,0.063928499,0.069408922,0.058228394,0.056302245,2.205575061,5.551832339,3.876053441,4.107598215,6.402832832,5.244329998,
Poland,POL,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098904547,0.070996858,0.043323398,0.061428198,0.042067492,0.033696637,0.037327086,0.038546215,0.014623257,0.011065924,0.062446755,0.11129732,0.084772729,0.085417907,0.069944898,0.059691462,0.101584155,0.088843509,0.103486016,0.1081281,0.077806332,0.112514546,0.127120393,0.114269662,0.07732626,0.059843948,0.036351933,0.049185417,0.064907546,0.047524044,
Pre-demographic dividend,PRE,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,0.001401583,0.001689612,0.004850116,0.010687738,0.031612121,0.037558633,0.039234212,0.033774305,,0.031322135,0.008828731,0.00136851,0.010281814,0.012158238,0.015132605,0.022032203,0.025734761,0.031195743,0.038714559,0.019156824,0.021819333,0.018419371,0.028096046,0.027331586,0.026935921,0.033532086,0.036218198,0.024410292,0.047308496,0.155689214,0.243561713,0.182424237,0.2536713,0.245520344,0.260073318,0.361545426,0.419148164,0.451636429,0.409065452,0.455357772,0.890580336,0.853046305,0.693052368,0.70977297,0.536306803,0.316074714,0.44461367,0.779558266,0.56432053,
Puerto Rico,PRI,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Korea, Dem. People's Rep.",PRK,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Paraguay,PRY,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
West Bank and Gaza,PSE,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Pacific island small states,PSS,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Post-demographic dividend,PST,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.006642178,0.012308139,0.025806877,0.062159427,0.497018139,0.421056449,0.420722875,0.397005149,0.333939258,0.815838191,0.777791324,0.491451883,0.102755076,0.315681071,0.342779636,0.289598076,0.094916678,0.147544825,0.102332501,0.106835101,0.104518116,0.085365074,0.105456939,0.146807514,0.114944685,0.07402444,0.140656635,0.13580453,0.091384133,0.11705876,0.276560037,0.311846777,0.175994758,0.24619452,0.307462204,0.327623156,0.274492839,0.229816413,0.334539614,0.114578176,0.070927389,0.091804103,0.098349337,0.091331156,0.071429539,0.059274694,0.039252949,0.054377077,0.099417533,0.084572381,
French Polynesia,PYF,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.184763277,0.099933561,0.099166952,0.174047672,0.119584451,0.534168138,0.25090537,0.472619989,0.476898501,,1.559074312,0.651541594,0.160123371,1.449372376,1.452056286,1.541262986,1.772325831,1.123192687,0.967202896,0.963472899,1.090644356,1.280710985,1.003932175,1.435511778,1.122950146,1.239859241,1.520028998,1.9787017,2.049450388,1.992051253,3.163602424,4.188347695,3.356886123,3.054933811,3.217788434,4.220273554,4.440162208,4.790139174,4.740596037,6.119106476,5.299002018,7.876444758,8.334349278,8.385410937,7.503266579,6.110746343,3.529102297,3.648172419,4.885495893,3.813921015,
Romania,ROU,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15707337,1.08074876,0.998560287,1.612248429,1.579583926,1.119244753,1.14668948,0.741386052,0.583867032,0.709610684,0.64173842,0.210258022,0.18882052,0.955724398,1.623756149,1.087935689,0.929606377,0.62907449,0.463604047,0.706744722,0.517270671,0.627960747,0.663309704,0.523923379,0.729914076,0.825385864,0.701932756,0.493544136,0.383759414,0.200078611,0.303112607,0.394972199,0.274910694,
Russian Federation,RUS,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.491707414,1.745138569,2.72305115,2.304037518,1.788443534,2.056241302,1.856838883,1.826985032,2.201805522,2.034766138,1.290134792,1.379336296,5.510074939,8.673559843,6.12617277,5.582911341,3.680474762,3.0018475,4.588925705,3.764217845,4.584109716,4.812468665,3.314702695,3.995112205,3.729128407,3.484024368,2.689550992,2.794189669,1.877047081,2.539327509,3.670226684,2.838194715,
Rwanda,RWA,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
South Asia,SAS,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0,0,0.000227823,0.002438137,0.008707384,0.023052407,0.034149245,0.03560254,0.018110955,0.031716229,0.0462555,0.012692184,0,0.015653616,0.010467944,0.005225398,0.018856233,0.015637551,0.016805073,0.016937351,0.042237054,0.043443909,0.036693095,0.037986726,0.039323609,0.049003669,0.078251045,0.076032861,0.077626412,0.109043669,0.178149359,0.177217194,0.212672985,0.206797663,0.201446768,0.26552038,0.31459068,0.187583529,0.172683876,0.239771495,0.182549882,0.308720791,0.288520519,0.206513673,0.205994967,0.170771442,0.089378899,0.094172458,0.125531196,0.090336856,
Saudi Arabia,SAU,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.015322369,0.006647109,0.00665962,0.009664718,0.010188829,0.035633737,0.031591756,0.056161958,0.084829415,0.137186079,0.139661474,0.073714449,0.017319252,0.149297648,0.229275366,0.288494067,0.410674785,0.312989455,0.301615725,0.289217153,0.333263347,0.282101386,0.247357364,0.342877673,0.278434154,0.308390091,0.377329382,0.43259335,0.392452205,0.313622444,0.544332791,0.728139274,0.604819518,0.584877794,0.607406132,0.816888643,0.953883755,0.992136599,1.008306189,1.124566054,0.849077588,1.147617214,1.228260304,1.261287384,1.173725569,0.856999957,0.503676921,0.553003969,0.723329557,0.539561723,
Sudan,SDN,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Senegal,SEN,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000317931,0.000227281,0.000229929,0.00029501,0.000259139,0.000515335,0.000393399,0.001791393,0.005013792,0.005147493,0.0073435,0.005494117,0.00341061,0.005423812,9.41E-05,,0.001321542,0.003082486,0.005767384,0.00564355,0.005923589,0.004357254,0.003058069,0.00760762,0.005276254,0.017812603,0.041758739,0.036387891,0.042985791,0.026646435,0.012119928,0.013858071,0.018999304,0.012062337,
Singapore,SGP,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Solomon Islands,SLB,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sierra Leone,SLE,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
El Salvador,SLV,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
San Marino,SMR,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067745844,0.043146748,0.039573327,0.02467183,0.020158288,0.327042407,0.237188962,0.111783581,0.075120418,0.049626881,0.043155282,0.072780989,0.049768426,0.068310382,0.066520687,0.082808638,0.14091526,0.176777047,0.151230237,0.117923303,0.099166307,0.055008734,0.073011704,0.087515754,0.071360255,
Sub-Saharan Africa (excluding high income),SSA,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,0.000118231,0.000165673,0.000258654,0.000582222,0.001984901,0.002406141,0.003024923,0.003140837,0.00725824,0.005291578,0.003091746,0.000638319,0.004686708,0.005980934,0.006834576,0.007913038,0.005398905,0.00491197,0.006917341,0.006994538,0.014832633,0.011879042,0.01748901,0.016422125,0.016271471,0.02046283,0.021362002,0.014831887,0.029260646,0.09489808,0.15332435,0.129123198,0.151305183,0.156603329,0.171087811,0.249773688,0.287326731,0.330374654,0.27701584,0.320996275,0.657701087,0.658239543,0.54188859,0.565950366,0.362529622,0.204216689,0.299672544,0.534688676,0.401174814,
South Sudan,SSD,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,
Sub-Saharan Africa,SSF,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,0.000118231,0.000165673,0.000258654,0.000582222,0.001984901,0.002406141,0.003024923,0.003140837,0.00725824,0.005288511,0.003090422,0.000638035,0.004684337,0.005977362,0.006829774,0.007906452,0.005394171,0.004907277,0.006910204,0.006986799,0.014815715,0.011863384,0.017462133,0.016395876,0.016248059,0.020434565,0.02133017,0.014807209,0.029211371,0.094750127,0.153066281,0.128903509,0.151095686,0.1563954,0.1708791,0.249492871,0.287043675,0.330112384,0.276813617,0.32077111,0.657249818,0.657810527,0.54147305,0.565528037,0.362226403,0.204025884,0.299391623,0.534191204,0.400812758,
Small states,SST,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,0.055564291,0.043663787,0.048605298,0.178371747,0.683214404,0.7151271,0.697194858,0.707082218,,1.138840108,0.467242539,0.108663365,0.593172907,0.634188772,0.743396151,0.89222822,0.543023158,0.451570863,0.495678213,0.610459594,0.506116924,0.404690696,0.537369676,0.498855054,0.500679176,0.612868886,0.690389742,0.540224173,0.616832731,1.09996117,1.274441589,1.109209039,1.141768447,1.220222061,1.596452672,1.87604305,2.021799558,2.304975936,2.863280552,2.604967476,3.97758979,4.388502024,4.449809928,3.977033624,3.287271239,1.829738615,1.92560527,2.784984474,2.163949375,
Sao Tome and Principe,STP,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Suriname,SUR,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Slovak Republic,SVK,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080898018,0.041414348,0.024297957,0.023714272,0.018440849,0.017185093,0.018317242,0.017100983,0.00584891,0.003624551,0.016431627,0.03312273,0.021712822,0.020359757,0.012502449,0.010517204,0.024952305,0.013662221,0.014461734,0.014132986,0.010983369,0.017786575,0.024248554,0.018272731,0.010363591,0.007587835,0.004588699,0.010129589,0.009083486,0.005296499,
Slovenia,SVN,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003385471,0.003158419,0.001941343,0.001728567,0.001195932,0.001225353,0.001095471,0.001058595,0.000270496,0.000144802,0.00107379,0.001670718,0.001153899,0.000826425,0.000634019,0.000496605,0.000873346,0.000583959,0.0007721,0.000735239,0.001398785,0.000572654,0.000665368,0.000922177,0.000646245,0.000516412,0.000513764,0.001224215,0.00311528,0.001005486,
Sweden,SWE,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Eswatini,SWZ,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sint Maarten (Dutch part),SXM,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Syrian Arab Republic,SYR,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0,0,0,0,0,0.039105992,0.002992488,0.004829551,0.004591072,0.008143847,0.008859417,0.003875643,0.000696714,0.007320884,0.011488622,0.01534934,0.042546566,0.034631868,0.080467255,0.142905171,0.159239306,0.159820492,0.135357981,0.166508492,0.188701269,0.247326541,0.285198844,0.49380941,0.461723895,0.391054603,0.605983454,0.685763031,0.600574404,0.654273804,0.596213166,0.789740574,0.910388467,0.816913166,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chad,TCD,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
