,Country,Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
139,Slovenia,SVN,12.35195059,13.13077817,13.90084403,12.35673778,12.336093249999998,11.49482248,11.09418376,10.23270261,11.08845046,10.9503328,15.865200039999998,14.992300029999999,14.096500400000002,14.18430042,15.41079998,14.56669998,14.41469955,14.09039974,13.85270023,19.02910042,19.50550079,18.58740044,19.70549965,22.00639915,22.30069923,20.81290054,20.78759956,19.66819954,21.0060997
140,Sweden,SWE,34.06199197,32.45879153,33.23216078,34.38515226,31.35442412,33.91418148,31.35609734,35.620611,35.65790342,34.79225049,40.00910187,37.66239929,36.14979935,34.91180038,35.82580185,40.21780014,40.97330093,42.65380096,44.15850067,46.74330139,45.76039886,46.19440079,49.33179855,48.11999893,49.54309845,52.89149857000001,51.854999539999994,52.85770035000001,52.48279953
141,Eswatini,SWZ,85.24571644,86.67092071,92.26300469,91.99371049,73.21345435,72.75630464,75.50236416,47.92769592,49.1072865,48.86559597000001,62.180999760000006,62.74879837,63.684299470000006,63.93759918000001,62.86100006,63.250701899999996,65.27269745,65.21710205,65.87580109,64.36319733,63.65050125,62.40769958,63.37360000999999,66.23660278,67.95860291,66.58869934,62.35950089,65.53890228,66.06520081
142,Seychelles,SYC,4.248395138999999,3.48208008,3.335618269,3.110523652,2.7632452769999998,2.96356046,2.291622243,1.373968771,1.0338298000000001,0.868549785,1.521600008,1.254999995,1.0977,1.119899988,0.9621999859999998,0.9401999710000001,0.949999988,1.006899953,0.912699997,0.8267999890000001,0.7089999909999999,0.851499975,0.779100001,1.475200057,1.3425999880000001,1.321699977,1.191900015,1.22420001,1.223199964
143,Syrian Arab Republic,SYR,2.360017397,2.107307275,2.239113178,2.230603415,2.058007569,1.805989576,1.6635498209999997,1.6905340269999998,1.606852664,1.751357005,2.0000998969999997,2.072999954,1.613600016,1.9119000430000002,2.602099895,2.111399889,1.826400042,1.552000046,1.257200003,0.925199986,1.3633999819999998,1.7914999719999996,2.1733000280000003,3.1242001060000004,2.703200102,0.60650003,1.173499942,0.8905000089999999,0.9383999709999999
144,Chad,TCD,98.1635271,98.30370579,98.22817628,98.17379862,98.12368375,98.13852414,98.08858357,97.92378211,97.60122419,97.30035846,88.69680023,88.60289764,88.50260162,83.88200378,83.97049713,83.79499817,83.71019745,82.77459717,81.86370087,82.20639801,81.57070159999999,85.38639832,85.29049683,85.20700073,85.28600311,85.25299835,85.27760315,85.37249756,85.25779724
145,Togo,TGO,78.70141705,82.08721827,85.79096609,91.49859709999998,81.55213942,81.52090303,73.09454211,79.5610582,77.74869211,73.11710759,77.11440277,82.06189728,78.67070007,74.79560089,76.14450073,77.22669983,79.66190338,79.9414978,76.52410126,63.40039825,65.82830048,69.15930176,72.73970032,76.24449921,81.44020081,81.04389954,80.65720367,77.73750305,75.08499908
146,Thailand,THA,33.63913092,33.01563167,31.82377522,26.42591045,23.86782039,22.6994113,21.16347051,21.24884266,21.65097363,21.31244234,21.99069977,20.03790092,20.06920052,20.34679985,20.02709961,20.25489998,20.68930054,21.61370087,22.49360085,22.66020012,22.65979958,22.76119995,23.30130005,22.95590019,24.12770081,22.65279961,22.43149948,22.26580048,23.72330093
147,Tajikistan,TJK,29.63775189,30.999363510000002,37.37866219,43.95660518,57.26018582,60.58249849,62.667138529999995,56.82428608,55.80759140000001,59.728390850000004,62.40499878000001,64.06569672,64.15039825,64.58010101,61.409500120000004,63.73120116999999,61.56909943000001,53.79330063,54.605098719999994,60.584899899999996,61.83039856,59.97639847,55.80310059,55.12450027,45.89110184,48.10950089,41.16339874,41.69319916,39.47409821
148,Timor-Leste,TLS,16.06675742276195,16.08970094439984,16.07733877332388,16.068438597278377,16.060236126530327,16.062665103495938,16.054491161020064,16.027517547102956,15.974723398313342,15.925479683834666,0.0,0.0,48.25270081,47.84700012,44.03720093,43.60630035,41.90309906,41.87850189,39.72050095,36.91130066,34.81510162,32.83570099,25.613700869999995,21.68020058,18.54700089,18.35009956,19.66160011,19.47509956,18.38479996
149,Tonga,TON,1.4866079980000002,1.246426144,1.5687002730000001,1.4257367159999998,1.22682652,1.161942027,1.462181699,1.263760166,1.235416106,1.031878905,2.476799965,2.699399948,2.4774000640000002,2.0127999780000003,2.148600101,2.170399904,1.8668999670000002,2.170799971,1.9884999989999999,1.817399979,1.007799983,1.13499999,1.146900058,1.5756000280000002,1.6974999900000003,1.879699945,1.975999951,1.483800054,1.708899975
150,Trinidad and Tobago,TTO,1.193023774,1.30874233,1.284745435,1.350853254,1.266419385,1.185209708,1.000185724,0.939534801,0.9033920529999999,0.86405706,0.761300027,0.7059000129999999,0.6883000140000001,0.596599996,0.602500021,0.54400003,0.54549998,0.445300013,0.462099999,0.486600012,0.377200007,0.37630000700000005,0.369599998,0.36340001200000005,0.34490001200000003,0.360300004,0.42179998799999996,0.41179999700000003,0.454600006
151,Tunisia,TUN,14.48023914,14.79053885,14.19335076,13.87118995,14.20237984,14.36803329,14.375476560000001,14.437623679999998,14.49885603,14.488595000000004,14.23659992,14.22179985,14.548500059999999,14.12819958,13.92230034,14.1789999,14.32180023,14.323599819999998,14.611000060000002,16.07189941,12.60630035,13.241000180000002,12.99969959,13.165399550000002,12.855999949999998,12.49699974,12.394599910000002,11.82229996,11.88679981
152,Turkey,TUR,24.51077696,24.18419764,24.22050637,23.82532605,24.24307665,22.09844195,21.24304374,20.84128763,21.63426895,20.55542625,17.2901001,18.11689949,17.49010086,16.28899956,16.78140068,15.33880043,14.22669983,12.47739983,12.53209972,13.12300014,14.21030045,12.679900170000002,13.02900028,13.795399669999998,11.51329994,13.33740044,13.22560024,11.40299988,11.8739996
153,Tanzania,TZA,94.78490931,94.97058843,95.02558158,95.14743255,95.17763554,93.3715035,92.22245649,92.74786901,93.17765581,94.26634844,93.72550201,93.07350159,92.15509796,91.91300201,91.05069733,89.93360138,89.52200317,89.95200348,89.42960358,89.95709991,88.6210022,87.10489655,85.02310181,83.92230225,84.26540375,83.48819733,84.47000122,83.82769775,83.65579987
154,Uganda,UGA,96.01851287,96.03933041,96.11768046,96.22849677,96.84245508,95.97116983,95.65698605,94.67740135,94.08731783,94.13556936,95.01249695,95.21990204,95.35420227,95.27510071,95.02230072,94.1128006,93.81710052,93.74179840000001,93.73010254,93.86969757,93.17630005,92.79149628,92.95480347,92.54540253,91.84159851,91.07279968,90.82540131,90.65940094,90.33390045
155,Ukraine,UKR,0.650122965,0.7007655359999999,0.600592001,0.8937229969999999,1.105019513,0.9769395479999999,0.8979110429999999,1.025039518,1.5775072140000002,1.451121584,1.254299998,1.227800012,1.034700036,0.9904999729999999,1.206099987,1.266199946,1.753800035,2.386800051,2.724699974,2.963099957,2.882499933,2.738399982,2.8575000760000004,3.488100052,3.499200106,4.142499924,5.473999977,6.467599869,6.907299995
156,Uruguay,URY,44.81247732,43.72981811,43.39971214,42.7630863,42.25098041,41.06618355,37.56791792,37.67648614,36.90139164,33.29843915,38.72539902,41.62739944,43.25260162,43.83100128,39.30619812,41.32379913,37.60020065,43.19889832,44.09329987,44.63610077,53.227600100000004,49.66839981,47.84600067,51.866401669999995,56.70090103,59.39970016,60.26570129,60.68310165,60.72909927
157,United States,USA,4.175462186,4.507919594,4.763083108,4.281528407,4.088641398,4.726554335,4.763930451,4.514260299,4.53429689,5.709726592999999,5.429699897999999,4.67869997,4.840799809,5.326300144,5.477700232999999,5.841199875,6.396699905,6.304200172000001,6.845600127999999,7.354400157999999,7.435699940000001,8.364199637999999,8.728099822999999,9.083299637,9.220499992,9.033900261,9.456299782,9.919099808,10.10719967
158,Uzbekistan,UZB,1.329744598,1.211402727,1.388622899,1.5964256490000004,1.5610128749999999,1.458602352,1.64858305,1.442411416,1.2089218240000001,1.1731603179999999,0.710099995,0.7745000120000002,1.00759995,1.4083000419999998,1.037199974,1.6067999600000002,0.8518999809999999,0.8980000020000001,0.789900005,1.233399987,1.341500044,0.950800002,1.309700012,1.133000016,1.3450000290000002,1.6736999750000001,1.625499964,1.771100044,1.4874999519999998
159,St. Vincent and the Grenadines,VCT,15.43977328,11.59954549,13.169447340000001,12.27676071,10.47163061,9.104032279,8.99019363,8.783419895,7.153688112999999,6.54417466,8.491399765,6.194200038999999,6.070600033,5.632500172,5.8558998110000005,5.810900211,5.2933998110000005,4.712299824,5.329100132,4.101399899,5.133200169,6.088900088999999,5.024499893,5.372700214,3.315000057,4.297500134,4.1020002369999995,5.29309988,4.9250001910000005
160,"Venezuela, RB",VEN,11.97733019,13.193555519999999,14.10669357,13.18552297,13.79273313,13.11280862,12.872300509999999,13.81969294,13.639813140000001,14.500254309999999,15.28950024,14.03479958,12.84000015,13.41450024,14.636899949999998,14.23159981,15.597100259999998,16.64119911,16.34980011,16.213300699999998,13.79100037,14.75720024,13.70639992,15.288000110000002,12.004199979999997,15.329400059999998,14.505399699999998,14.31040001,14.564700129999999
161,Vietnam,VNM,76.08164466,75.63743658,74.70197167,70.81269017,67.98600793,65.12578361,62.86600927,60.79237361,59.49934411,59.56700311,57.9803009,56.38639832,52.45470047,51.07730103,46.01850128,44.3913002,44.49470139,42.13560104,39.48540115,37.18600082,34.79249954,36.54349899,38.10189819,37.68399811,36.94440079,30.719900130000003,30.950899120000003,31.975700380000003,23.49180031
162,Vanuatu,VUT,24.15796686,24.923820290000002,26.95428989,27.1202058,27.58064711,27.202945399999997,20.44936892,19.61253671,21.30424272,48.91245942,48.65140152,47.41839981,51.921199800000004,50.451000210000004,64.05879974,64.26360321,63.75410079999999,42.25540161,47.62720108,38.79359818,38.3973999,35.99420166,39.28319931,41.25529861,31.73959923,35.53860092,32.72100067,36.55599976,30.777000430000005
163,Samoa,WSM,46.20460855,46.23826885,45.70142711,46.14201534,46.15173375,45.21811394,44.7497258,44.84110855,44.9785615,44.70642802,59.689399720000004,52.412998200000004,49.57960128999999,52.40980148,48.81880188,48.89429855,45.96120071,43.17699814,44.87189865,43.27719879,41.27560043,40.2643013,40.25930023,42.61489868,41.24489975,37.47819901,36.81769943,35.80929947,36.61859894
164,South Africa,ZAF,16.62782171,17.46611882,18.36321702,18.58595006,18.56288156,18.11307968,17.4377706,17.10719134,17.27249004,18.22132003,16.25589943,15.62979984,13.89589977,13.063099860000001,12.3071003,10.99240017,10.75739956,10.37479973,11.56389999,10.98750019,11.7876997,11.37180042,10.60750008,9.781999588,9.908100128,10.29170036,10.70530033,10.22539997,10.34329987
165,Zambia,ZMB,82.98273423,82.25315767,82.70677677,85.13510708,86.85652944,87.11133056,89.64085704,87.0073848,87.75554547,89.83537502,89.91940308,89.75640106,89.63939667,89.39800262,89.58660126,89.12490082,89.97689819,90.95809937,90.19259644,89.79709625,89.86940002,88.75,86.50509644,86.56230164,86.00270081,85.48699951,85.59149933,84.68779755,85.104599
166,Zimbabwe,ZWE,63.97640941,63.74078146,64.36829174,64.4177524,68.52720615,67.06226392,66.73832752,67.3858196,67.83880255,64.41253557,69.25980377,71.53199768,74.29660034,77.82879639,81.58390045,80.15319824,78.66020203,78.1135025,82.05519867,82.34220123,82.06999969,79.50990295,77.82219696,79.30590057,80.77500153,81.42720032,82.79260254,83.49299622,81.36360168
