,Country,Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
20,Brazil,BRA,6.047133583,7.409920595,8.116964288,8.056124267,8.398233653,8.788348712,9.840652355,10.75651505,11.30213538,12.74413196,18.39519965,21.86378602,26.09234357,27.55382659,33.55565021,36.89191616,38.33904667,39.36987936,46.88306379,37.10997692,49.95573816,49.67820628,59.9667095,70.8082941,74.89990694,78.08557644,66.64889617,68.08709744,64.86363154,64.31579844
21,Bulgaria,BGR,12.08258329,9.720799828,10.27647409,9.033651409,8.82963741,10.93328331,11.51700002,9.573013592,7.114574304,6.295413069,6.015201805,5.454779277,5.624210807,5.624210807,5.831242834,6.559752177,6.785541295,6.402419858,6.158914302,3.971636326,4.892445578,6.086664578,5.734138427,5.730325037,5.508816675,6.070056313,6.125135738,6.381312799,6.027753255,5.642436938
22,Burkina Faso,BFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Burundi,BDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Cabo Verde,CPV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Cambodia,KHM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Cameroon,CMR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039235198,0.039235198,0.039235198,0.039235198,0.41196958,0.294263986,0.533598694,0.60814557,0.920065395,1.333996735,1.412466464,1.786115269,2.151580401,1.934659854
27,Canada,CAN,127.9146721,129.2718892,140.0598763,145.1872951,150.3310591,155.6047024,158.3365367,156.7110978,151.9889581,168.6680413,161.8856639,169.2557279,172.0744865,183.4306405,181.6925531,171.3191808,179.9383107,166.3816729,160.042865,170.2092032,188.4888334,195.2656145,205.0564557,218.3361651,226.8643719,225.5548745,216.0162966,230.934963,245.3860447,244.6604737
28,Central African Republic,CAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Chad,TCD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Chile,CHL,3.50174,2.758946667,2.888646341,3.278902,3.634912233,3.560102333,3.560959596,5.508666779,6.354640606,9.030278756,10.25005497,12.47319549,13.79786122,15.05382038,16.39429636,16.39429636,14.64499487,8.73227862,5.409076079,6.397922988,10.39930298,11.21885555,9.589802721,9.634042205,8.018162727,8.635900728,9.420439689,10.06537397,10.60413717,12.88752126
31,China,CHN,30.1903281,31.22421312,31.55850669,33.03491648,34.80502779,35.85176954,39.82815922,42.99168162,44.68012734,48.23446342,50.0311357,54.01569116,58.842192,63.3965291,74.86656639,91.73288617,110.5258903,138.0594622,151.1174476,173.2782332,208.9395151,256.3488721,281.3194056,319.3655467,354.6900504,373.5915384,405.4806677,467.1680695,548.6985918,600.2762594
