,Country,Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
26,Cameroon,CMR,2.171330718,2.277902585,2.361128564,2.268963099,2.371867903,2.3474546220000003,2.239952897,2.235844874,2.139671453,2.010671768,2.016898349,1.926320554,1.820844484,1.865349722,1.8210065509999998,1.722669733,2.010438343,1.9101533499999999,1.873551999,1.9656103870000001,2.171434102,2.1962311160000003,2.09634847,1.7490877209999998,2.06401663,1.9562608589999995,1.825220723,1.92103063,1.8553140850000005,3.143399820271408
27,Canada,CAN,11.83172841,12.216247259999998,12.49740413,12.45564511,12.28501832,12.12504319,12.28505717,11.78911264,10.99529865,11.0089574,10.50623468,10.363343,10.3362434,10.43135802,10.34539705,10.13536036,9.943939007,9.706005559,9.447860293000002,9.56167529,9.618143634,9.566046829,9.513373459,9.565737672,9.340514666,9.248963686,9.083208109,9.032721937,8.943323269,8.518639652
28,Central African Republic,CAF,1.24738754,1.292504763,1.26000633,1.379133887,1.375532723,1.310679859,1.486357587,1.400319872,1.333668881,1.2594974,1.324374578,1.359028142,1.364197761,1.401239085,1.459688359,1.472859466,1.472042441,1.428306562,1.410671949,1.367237302,1.340170889,1.35455169,1.332419165,2.050412438,2.152678734,2.0707261309999994,1.986499783,1.856336504,1.797700698,2.9911068413870336
29,Chad,TCD,0.7927813839999999,0.702139173,0.687614967,0.33694168,0.349201719,0.351929199,0.345584289,0.353303059,0.330337997,0.332609797,0.438052538,0.376547854,0.342615718,0.29520933,0.232750534,0.231284987,0.233266614,0.227944724,0.222587416,0.225784607,0.215536798,0.22650331699999998,0.20873999000000001,0.199093733,0.186255547,0.187345379,0.204339579,0.579043566,0.581815229,2.301171899
30,Chile,CHL,4.825843489,4.473513215,4.431051226,4.414380941,4.48413611,4.431964026,4.462178076,4.597401761,4.357333523,4.586643721,4.416758015,4.433577264,4.512137072,4.476929006,4.476675953,4.448161822,4.258616456,4.035138789,3.960133498,3.9361573780000003,3.7345690519999994,3.738073027,3.504801984,3.502563133,3.379583369,3.4240935609999994,3.5751529530000004,3.598553039,3.540543936,3.627637189
31,China,CHN,17.06699713,15.80680905,14.483495930000002,13.6920877,13.02152199,12.64049004,12.06254002,10.49925646,10.00066458,9.648519894,9.462510078,9.166345262,8.994530776,9.466000621,10.36564949,10.43322266,10.22683657,9.644936078,9.204255277,9.100136542,9.186717701,9.193394372,9.118210363,8.745127382,8.240102332,7.602451118,6.904231165,6.815033716,6.762408294000001,6.241919944183339
32,Colombia,COL,3.6310859050000004,3.5719415560000005,3.442872403,3.566920001,3.587082278,3.4521422030000006,3.615160856,3.54705769,3.572800835,3.588726496,3.4889330980000004,3.4305029350000003,3.365923113,3.257964478,3.2188765880000005,3.05501617,3.001479604999999,2.818494115,2.718051133,2.652719351,2.583478413,2.7372662,2.738680618,2.698554782,2.733776264,2.608946542,2.599725743,2.578220396,2.572463118,3.5116416553581877
33,Comoros,COM,0.788320053,0.804356061,0.742443913,0.719288424,0.759372313,0.732406874,0.744023084,0.713570487,0.858433045,0.842285548,1.062838499,1.084052896,1.06610332,1.334452754,1.437403392,1.342585487,1.52222662,0.9979109499999999,0.9781637960000001,1.15598202,1.322706191,1.141461105,1.14983092,1.312949622,1.1486491749999999,1.225561462,1.3907664319999997,1.562643821,1.381985014,2.810907034499017
34,Congo-Brazzaville,COG,1.892989465,1.6911035099999998,1.576406765,1.434611573,1.439394612,1.414999712,1.414011692,1.41380624,1.2714512909999998,1.092363353,1.120009528,1.324399799,1.171947795,1.329326195,1.361497456,1.709721269,1.803531256,2.376442028,2.544495394,2.766210984,3.4288835020000006,4.030209779,3.759854705,4.787205944,4.298356601,4.479866744,4.766726239,4.758662729,4.83118337,4.632480569461201
35,Congo-Kinshasa,COD,1.987623172,2.014359195,2.482717279,2.759862484,2.514131455,2.731107572,2.8230090080000005,2.691108248,2.579063945,2.926486091,2.418580834,2.429497982,2.4256008210000006,2.39086977,2.53882238,2.595432069,2.600112082,2.521215457,2.2461414859999995,2.136647112,2.206292437,2.233990437,2.055853594,2.289847253,2.505427262,1.80804782,1.628498895,1.705086707,1.7028437549999997,3.0722997544713415
