,Country,Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
132,Solomon Islands,SLB,741.6054607000001,795.8404592,839.4224631,877.7554981000001,961.7534525000002,1041.311463,1151.524251,1159.172541,1073.832823,1133.291938,1148.249575,1170.744528,1283.933019,1380.501481,1481.572507,1513.4700369999998,1533.99533,1590.0759150000001,1624.8293199999998,1610.6834820000001,1753.702491,1743.2406809999998,1860.317246,1991.5930879999996,1969.0012010000003,3102.682392689001
133,Sierra Leone,SLE,1004.5306310000002,938.9140464,752.9643851999999,579.9987735000001,438.1109278,385.9763885,367.1363927,360.53626529999997,373.4359537,365.76681329999997,345.6480505,335.6490692,331.0129159,331.42481519999995,351.9197537,344.67335310000004,348.5480145,365.13345449999997,340.3400646,289.52855439999996,289.072969,283.49321410000005,298.0086701,322.7363966,339.8523512,1693.6653218356867
134,El Salvador,SLV,77.13543554133742,152.07613605586792,156.8542942165442,161.77870947695337,164.34769537237221,173.56861359184254,172.99133967758473,181.6360175060726,185.327463904501,185.4396102855491,170.95909808482526,172.71525236844312,176.61634953720738,176.16054046559196,59.67759693,58.28384231,58.04589955,58.85826544,167.81238678262562,171.80522872754818,177.11379587487525,157.70787907719,171.18454872903033,199.53869278756338,193.9589804219639,1576.1376340628285
135,Serbia,SRB,266.6017734,479.5927791912044,493.7437347614184,488.1107880995947,551.944279981634,570.0251521261641,586.5555290864374,657.075309688985,669.3137690125234,681.8102260951688,632.1580992276588,663.9223777411729,710.1104143510863,695.2144513724123,568.7828047999999,564.8709716,560.3948326000001,565.4288972999999,603.026339108593,621.8952656347992,630.0749205726964,641.6936831839615,640.6237131734079,682.9520483382518,670.6541550677279,1986.1835730489468
136,Sao Tome and Principe,STP,4903.13245,4841.416702,5289.710799,5034.239972,5039.53576,4903.033806,5783.017255,5441.534547,6308.9944590000005,7353.475319,7764.805364,8640.876609,9361.396325,10417.651940000002,10880.17812,12430.57639,13805.10874,14617.053,14127.10193,14210.646969999998,15108.68701,14775.954590000001,14312.424619999998,14478.84921,14363.568630000002,14328.20856876212
137,Suriname,SUR,600.1730784,581.2956352000001,632.4565482,602.8525225,639.0606246,636.0623096,654.6728914,666.0535114,717.1944241,733.3295053999999,752.5390265,787.3384647999999,791.5541895,807.1752012999999,844.3921631000001,822.658319,857.9103991000001,877.1503841,905.1789225,870.0457766,966.7601452,913.5707445000002,944.4212787999999,950.6744712999999,950.491246,2246.929470780224
138,Slovak Republic,SVK,977.6631725999999,947.7551984999999,961.9310112,1004.1357499999999,976.4876469999999,1052.698409,1126.180703,1166.227425,1169.8805300000001,1131.091171,1201.085873,1094.1846039999998,1139.352172,1178.379689,1204.666657,1240.165417,1354.807027,1437.163301,1401.7754,1371.1302050000002,1474.6681019999999,1545.4917480000001,1583.6762019999999,1540.161327,1573.769797,1651.3613699999999
139,Slovenia,SVN,386.1782534,381.19685970000006,373.1636762,370.55672559999994,365.3586372,371.74756030000003,366.5140032,361.1659055,375.7824041,390.2180511,401.8601711,413.4393773,422.7542034,427.3219183,440.5205478999999,448.45019899999994,451.69035539999993,454.6440812,456.82351939999995,456.35651619999993,465.9294215,478.2334709,492.6612701,495.420696,497.0693585,1848.933878967101
140,Sweden,SWE,4856.642006,4852.500187,4209.610799,3728.583727,3192.7149879999997,3177.782493,2937.23576,2836.1798489999996,2706.1048570000003,2718.955691,2720.6882149999997,2755.638645,2813.161442,3025.135534,3031.497888,3033.182323,2935.2900559999994,2996.210418,2910.661591,2487.034608,2886.991993,2768.924974,2687.05604,2553.113821,2334.3964739999997,3679.539788794156
141,Eswatini,SWZ,723.9369847999999,779.5138484,855.2315944000001,792.2667536,751.2552523999999,797.697777,873.0790301000001,880.8641662000001,900.8852182,978.2935636,931.3664890000001,815.3957740000001,763.0934749999999,759.0960691,863.7793445,890.2275544,957.0785857000001,950.1136489,1243.374914,1232.981936,1216.642708,1311.4909619999999,1372.3999139999999,1357.8329849999998,1386.0180990000001,2614.375547228319
142,Seychelles,SYC,7671.773066,7631.467806,7677.401401,7709.496589,7757.830822,7763.7551060000005,7844.468266,7828.581095999999,7803.697604999999,7923.223893,8056.86385,7827.8863249999995,7843.344848999999,7794.23553,7881.578642,7846.499688,7697.652534999999,7758.165986,7488.081920999999,7056.783653,7161.426552,7029.954601,6872.027284,6905.598633,6960.683997,6803.996606999999
143,Syrian Arab Republic,SYR,2260.766943,2294.824122,2110.495548,2146.1831190000003,2082.15288,1876.040597,1903.2221739999998,1899.613766,2077.5742379999997,2110.54877,2063.585378,2050.2191720000005,2109.31946,2015.767308,1964.132097,1799.40318,1815.9497889999998,1777.9147679999999,1823.311821,1591.991076,1512.821507,1613.8100980000002,1625.988144,1419.4777669999999,1565.440032968095,2806.8613297276656
144,Chad,TCD,273.83175950000003,516.9608558042211,532.1812025611699,514.007785953349,597.4700448347007,616.591576765766,635.1313596956181,712.9187775555761,726.1611396896021,740.1122154124934,686.3289513719428,721.6178811894645,772.772796605326,756.1807426977871,608.1828234,616.8463500000001,644.5553488999999,645.0661654,665.1340044435516,686.1258382840364,694.715214828263,710.7613869827136,707.615523441928,751.9380602630356,738.6814419124154,2042.3180425070918
145,Togo,TGO,2016.4109149999997,2057.52632,2249.819897,2049.504018,2324.974122,2135.740467,2230.212703,2176.326706,2247.178841,2101.666587,2119.362492,2152.8231769999998,2294.3539920000003,2072.6634050000002,2170.2532260000003,2130.138548,2336.154046,2129.279271,2347.902236,2319.6536260000003,2545.027166,2326.1577620000003,2488.4109359999998,2308.9375710000004,2383.596283340833,3540.7257845492045
146,Thailand,THA,262.7789952,260.7910404,266.6514661,283.6491513,278.6452825,292.1519026,303.8330371,322.8892504,339.7704421,345.5890807,359.60331880000007,379.5465709,410.1504584,426.6101834,469.13558279999995,492.0724455,499.5559018,532.4878411000001,563.9278886,609.2761526,669.6998914,662.5584901000001,667.3241730000001,660.340504,679.1096099604451,2011.846450386562
147,Tajikistan,TJK,159.05880269999997,227.25917854269787,234.18890805289647,235.68789176437045,230.4405566463923,241.17227173279971,243.512189664065,262.7077927234455,267.8566733769668,270.0805889574267,249.6026228542165,256.4757540942219,267.5876083572579,264.66946827744533,146.9702091,143.3472539,144.6037158,159.47945900000002,246.1494242318775,252.8199110195587,258.64526424547535,244.82368466795728,255.68200844668502,286.5514595769871,279.7624974014327,1650.5906061638048
148,Timor-Leste,TLS,265.58499240000003,353.37690872612205,363.9158469881078,361.57137327291474,361.06041700712274,374.77793225392236,382.8831202031989,422.93060278133515,430.9598226305815,437.3572448897375,405.02646176269207,422.0123162624958,447.37484853512746,439.59038361700675,313.55509889999996,317.1564973,315.1365039,318.60254330000004,390.5829553951263,402.19033681698664,408.96851185768077,405.4430268246829,411.4737881556302,446.9808244457087,437.96231382414084,1784.5304941275115
149,Tonga,TON,2471.598122,2518.117842,2290.666487,2395.381195,2420.0831120000003,2498.893625,2504.903115,2527.940174,2471.4770359999998,2464.3233600000003,2424.881292,2461.026477,2384.137081,2518.332793,2716.2934609999998,2678.554224,2625.7947910000003,2775.6152579999994,2950.1536100000003,2852.095448,2768.0945070000002,2716.6811730000004,2636.684726,2602.845598,2695.505776,3786.7858610136386
150,Trinidad and Tobago,TTO,678.0411079,679.0062452000001,672.5738125,657.3177977999999,645.9663721999999,640.6779318,618.6871369,627.8930901,616.8297812999999,601.1946673,600.0341592,603.078675,607.728207,612.0305701000001,613.6524371,617.7111402,615.1069066,599.1048678,603.2317624,600.8068622999999,604.4056638,619.4005376,630.3300181,644.9769944,647.3683450420019,1983.375377698299
151,Tunisia,TUN,891.1906157,922.6930642000002,933.5925627999998,877.6787594000001,858.3097905,862.4467287999998,849.1093875,832.5797241,845.1480577,895.5413144,842.3655399,837.1078236000001,820.3222056,782.6858281000002,762.3192052,796.2584472,809.985623,787.3713275,724.2923876,729.3792814,744.932243,795.0540715000002,824.2417985000001,845.3594347999999,836.5397500117289,2153.0571101457213
