,Country,Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
36,Cabo Verde,CPV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Costa Rica,CRI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Cyprus,CYP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Czech Republic,CZE,0.012659393999999997,0.011092831000000001,0.012072857,0.013516553,0.012237557,0.012386468999999999,0.016113317,0.014805167,0.003846208,0.014430555,0.033160654,0.023345783999999998,0.029573852999999997,0.034433222,0.03770471,0.049114363,0.043913269000000005,0.036467181,0.040476529,0.022450054,0.025379052000000003,0.033017257,0.033110863,0.029237348,0.025911514,0.010379548,0.007237444,0.009251094,0.013399611,0.008737261
40,Germany,DEU,0.021233331,0.008745837,0.007882786999999999,0.007361301999999999,0.00609534,0.005774188,0.008221461999999999,0.00715933,0.0018811029999999999,0.006431686,0.019088683999999998,0.014585678000000001,0.015560206999999998,0.016071938,0.018199235,0.026247507000000003,0.029276571,0.027696653999999998,0.032112077,0.017088891999999998,0.022066991,0.032228168,0.032700695,0.028380959,0.022673671,0.010966973999999999,0.00825279,0.011274266000000002,0.015765569,0.013220673999999998
41,Djibouti,DJI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Dominica,DMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Denmark,DNK,0.44699344700000004,0.242481416,0.261275277,0.28914577199999997,0.26840479899999997,0.254073889,0.39327161899999996,0.37071159200000003,0.09559897699999999,0.427624414,1.286550782,0.904710523,0.943507733,0.908520181,1.1374736029999999,1.531254231,1.566465259,1.3606356169999998,1.5989008059999998,0.856280567,1.156727108,1.484748769,1.37434543,1.0321810809999998,0.8465498909999999,0.393694127,0.27286466,0.386064205,0.4875740989999999,0.396754908
44,Dominican Republic,DOM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Algeria,DZA,16.5087896,13.49891655,13.84306144,12.204151820000002,12.91858471,14.333585230000002,16.81902885,15.16319019,9.221253177000001,13.3524366,20.61764465,17.56732505,18.39381448,20.226101169999996,22.22780267,29.04099614,30.664489240000005,28.72127928,30.49558502,20.614995999999998,23.40559844,27.277021509999997,26.16948914,23.856580990000005,20.49367409,12.819665100000002,10.04454345,12.15671964,15.62365219,14.394758889999999
46,Ecuador,ECU,12.171054980000001,6.499324758999999,7.074177224,6.97612676,5.6385411329999995,6.1825668710000015,8.028439282999999,6.039438561,3.023748353,7.591825323999999,16.02477073,9.089467446,7.929424927,8.633673149,13.15674913,17.48681707,18.45606865,16.65515372,18.51395192,8.768043806000001,11.26863245,15.58888474,13.766981820000002,12.53818656,11.095957829999998,4.351543513,3.2180968180000002,4.965792171,7.169529402,6.675261872
47,"Egypt, Arab Rep.",EGY,17.63090755,12.32982516,11.64300689,9.977631579,8.213342254,7.879770910000001,8.767955667,6.337082577999999,3.561327657,5.178967029,7.161538045000001,5.658862012,6.50277594,8.036682462,10.24847331,12.31974664,12.11046949,10.57320771,11.89882035,6.120875819,7.117276795000001,9.580887715,8.206369614,7.6530374189999995,6.515535886,3.091911172,2.335343399,4.213188383,5.570275927000001,4.01867897
48,Spain,ESP,0.015229092000000001,0.009062109,0.008873659,0.008448679,0.007259486,0.005441149,0.005710872,0.0036025320000000003,0.001262935,0.00243796,0.00463146,0.004848106,0.004128235,0.003922801,0.004120479,0.0028584179999999997,0.003049429,0.002606324,0.0032275209999999997,0.001634293,0.00270361,0.003334013,0.004989653,0.010779289,0.008173736,0.002939417,0.001304972,0.001591362,0.0018427510000000001,0.0007339169999999998
49,Estonia,EST,0.0811337141414723,0.039352317320971865,0.04086134508241613,0.045666455999999994,0.04086179399999999,0.048181944000000004,0.07218190099999999,0.059099843,0.01364763,0.048044816,0.12256233799999999,0.067241391,0.055374121,0.09796982300000001,0.10850013599999998,0.15367624800000002,0.17100470199999998,0.333485269,0.6958545970000001,0.613390191,1.1139792990000001,1.7304517270000002,1.177523441,0.8151905439999999,0.577715709,0.282929854,0.208426805,0.26792859399999996,0.3544084560000001,0.28782172699999997
50,Ethiopia,ETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Finland,FIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Fiji,FJI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
