Report generated on: 11-03-2021 14:14:26
"API","","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"INTL.4008-8-HTI-MMTCD.A","        Haiti","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.956808821","0.72344791","0.839776998","0.764597213","0.772435175","0.87504783","0.938470671","1.321488419","1.404506167","1.269235336","0.733964504","0.788830242","0.875766971","0.6","0.5","0.9","1.1","1.4","1.3","1.5","1.5","1.7","1.7","1.7","1.7","1.8","1.8","1.965478346","2","2.2","2.1","2.224320918","2.418779249","2.602297893","2.866673923","3.316061","3.357186","3.357510686","3.45641014","--"
"INTL.4008-8-HITZ-MMTCD.A","        Hawaiian Trade Zone","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.4008-8-HND-MMTCD.A","        Honduras","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.69779","1.5","1.5","1.6","1.7","1.6","1.7","1.7","2","2.4","2.7","2.701748706","2.701471668","2.70235723","3.002171336","3.502101996","3.901707881","3.801451851","4.401702564","4.602306482","4.30069054","5.000130689","5.601700855","5.601127262","6.601806139","6.802419937","7.103156316","7.982011697","7.502093293","6.801607093","7.101902568","7.318436899","7.919687359","8.00179408","8.652434922","9.323582375","8.780763575","8.765265695","10.050869894","--"
"INTL.4008-8-HKG-MMTCD.A","        Hong Kong","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.124105359","19.148853854","20.448102797","24.213634709","26.094717482","28.409745029","33.068831809","36.765860831","39.825663375","41.204504653","43.49669293","46.31570204","51.292552835","54.785356598","52.06775864","52.463932662","51.018322815","47.393801596","52.728889494","61.567167479","57.813476905","60.633778219","66.014237018","70.410049758","78.627053313","81.017587838","80.26804814","84.589778966","79.837735012","89.905569408","97.986821139","93.700560752","88.23022586","90.457663819","87.839513005","93.425450626","95.412076554","97.361200682","97.454364217","--"
"INTL.4008-8-HUN-MMTCD.A","        Hungary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.063630597","74.010323823","73.048995225","70.896297374","78.349699691","81.489878291","79.97335751","77.98123343","73.972048222","73.572846652","68.01906206","69.131954891","63.370146039","64.425750727","62.981482094","62.362485192","63.868515109","63.316781239","62.483756729","62.320483497","59.422688097","61.735327504","61.787755538","64.291995249","63.204599948","67.991149075","67.366445206","66.747233979","65.976916346","59.232987129","59.837954348","58.379567579","53.3380617","50.927858149","50.905127952","53.924393125","54.335799916","57.179925661","58.543728701","56.888429003"
"INTL.4008-8-ISL-MMTCD.A","        Iceland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.796433231","1.701962776","1.526610193","1.757863999","1.838934048","1.899002237","1.958789915","2.026786407","2.082570371","2.296791762","2.25687215","2.159189605","2.27318378","2.214726098","2.356729729","2.379224248","2.68253324","2.580542524","2.638466674","2.60404972","2.8186745","2.664409247","2.809290199","2.790009955","2.926743753","2.940543179","3.006257424","3.060582562","2.793126445","2.657646521","2.522404168","2.491248086","2.561929924","2.730177521","2.928481601","2.998664258","3.331429998","3.595719178","3.876592646","2.89572439"
"INTL.4008-8-IND-MMTCD.A","        India","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","269.953800671","304.672951928","319.908100497","336.873102914","366.704573034","388.481319315","416.513127366","446.214649531","484.60134589","510.621149205","541.339314359","570.714326548","604.997766092","630.635556191","670.382645382","720.744285528","755.557650006","792.175115825","810.223561783","851.769493733","885.967736544","907.709669776","953.846659257","971.463072469","1069.898627246","1118.583113079","1208.587716349","1313.504723231","1405.331569847","1546.549130524","1647.607765382","1701.423608672","1819.893804503","1863.284031967","2025.552542296","2065.286104098","2127.166238568","2217.592431577","2329.63051121","2328.701594871"
"INTL.4008-8-IDN-MMTCD.A","        Indonesia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.19738012","79.02857026","81.297701262","85.107522523","90.23924968","96.611614624","104.468655327","111.406900924","118.945249397","132.155840476","148.867908914","163.498935469","171.487349858","181.578737288","191.788763367","202.852647145","220.28006223","238.002749012","228.898028246","256.47936037","260.104235039","256.891415534","271.833486822","279.867341333","285.753324271","307.324457907","317.25441625","332.56817799","351.864136767","370.224825538","414.867258322","415.781041133","431.162735827","441.676597483","452.537193155","459.228776978","465.575615111","488.01951755","544.63205105","--"
"INTL.4008-8-IRN-MMTCD.A","        Iran","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.675675167","94.576803723","109.456804668","134.323267973","139.501054136","149.387113026","156.742985939","165.306000704","173.399872683","191.772902401","194.667411633","206.121694783","214.123017069","222.872061936","234.241965026","240.687778233","238.208589318","270.889634538","276.470267381","298.592293013","302.854925864","322.256390397","350.919659257","365.599947047","386.208320628","429.667962968","448.450072251","450.257607381","480.888341003","534.075077389","536.882940782","561.972972847","584.23265187","585.391013274","615.967508267","613.141844408","630.562292638","679.945096106","700.638909957","--"
"INTL.4008-8-IRQ-MMTCD.A","        Iraq","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.19201046","31.27765759","30.33320792","36.99990594","35.1110066","37.27765759","43.49985891","42.94426155","50.88842904","54.88842904","61.277346841","41.16646287","57.61058333","66.002473867","77.21830394","77.218859444","77.356102089","68.983367707","70.787191717","73.238396495","72.179543697","76.414457335","77.629753373","70.157935894","76.433079832","80.844551861","77.531167827","84.76416946","93.688108619","100.25406213","88.924360875","91.986264676","107.144052898","117.718173927","114.344282713","97.813567424","122.172933652","140.369872115","154.661243618","--"
"INTL.4008-8-IRL-MMTCD.A","        Ireland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.617035964","20.402698042","19.743470869","19.831995269","20.273826983","20.828648842","23.993800393","24.531038273","23.362475199","24.795600224","26.334306479","27.507496934","27.178295407","28.224091842","29.457334463","30.248970091","32.075027618","34.077748073","36.745853328","39.128537176","41.963336072","44.882091393","43.607734598","43.00548832","44.314668724","45.647475416","46.966870517","46.571222723","45.393965829","39.345681354","40.273382392","35.606273075","35.626296745","34.669828761","34.499201332","36.167226275","38.224132817","37.810223173","37.827958704","--"
"INTL.4008-8-ISR-MMTCD.A","        Israel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.77696031","23.137796388","24.058022747","24.226963789","26.399786209","27.991691866","30.377826551","33.300170991","35.041098989","36.115475536","36.908198497","38.015752262","39.761215259","43.851426121","46.863077649","50.635336126","52.431354559","56.19306824","59.302734268","60.043409195","65.391329098","65.636564716","68.820809102","70.880464199","73.124019591","69.431689486","70.932357841","74.33071123","71.815897869","70.040754582","73.075579756","72.398802824","79.241494119","74.660778091","74.503122825","77.335325269","76.166835096","75.340918657","73.061053626","--"
"INTL.4008-8-ITA-MMTCD.A","        Italy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","337.386610544","345.50557133","345.815450181","334.315882518","414.263867085","411.426603244","421.6936359","445.146076287","451.36190125","467.917538617","473.492121379","471.935298047","466.785799255","461.293418961","456.528861189","485.8526189","480.145665667","485.454209099","494.361541981","487.319232687","493.867297933","490.977873005","499.335832773","519.908036263","514.391341251","521.328575971","517.262699386","508.622840899","499.935180377","453.448546423","463.043715907","453.357071183","425.985340808","387.483340494","370.881862907","385.261222817","376.632441523","385.581488678","383.742817695","--"
"INTL.4008-8-JAM-MMTCD.A","        Jamaica","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.7863","6.7","5.7","6","5","4.5","4.9","5.2","6.1","7.041440326","7.531337445","7.828811725","8.566697527","8.638914606","8.833863165","9.938914606","10.061646087","10.169223247","11.179326127","11.181851847","11.157857506","11.133863165","11.222263369","11.214686209","11.166697527","11.149017486","13.080823043","13.290925924","12.121234565","9.328811725","8.116183125","8.534185784","7.989962436","8.810052361","8.637067431","8.539995644","8.912641454","7.747071984","8.071670366","--"
"INTL.4008-8-JPN-MMTCD.A","        Japan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","871.788589858","848.791614132","755.673423716","782.62696084","1142.303097928","1112.186398833","1114.504374756","1126.800040222","1228.883570255","1272.051319246","1347.712541519","1371.181387338","1384.766144693","1367.875097365","1448.284217382","1471.241582534","1487.503138945","1500.798453357","1437.768379791","1498.547923745","1497.038369226","1473.198828122","1479.375859986","1532.166257888","1528.854123739","1547.028070834","1534.510148315","1549.639474221","1494.128005574","1372.591069757","1442.822289095","1475.495517857","1559.302233416","1559.742633977","1505.418520477","1472.073665308","1443.135265299","1411.546794841","1359.33466341","--"
"INTL.4008-8-JOR-MMTCD.A","        Jordan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.20715","6.2","7","7.6","7.8","8.1","9","10","9.3","9.455540924","10.154976015","9.654976015","11.294416749","11.392351981","12.550425259","13.573899718","14.532876799","13.570249283","14.55193291","15.551923864","15.573388303","15.572967167","15.61218013","17.3003519","17.774165992","19.066369497","20.417849489","18.59028922","18.615444775","18.829533977","19.344869085","22.224795741","23.730330849","22.908904761","24.133991771","24.120926178","24.352386856","25.604982616","24.328952101","--"
"INTL.4008-8-KAZ-MMTCD.A","        Kazakhstan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","359.641180633","296.38737989","257.142718535","210.506105034","197.951603013","178.502718558","169.684734126","155.980043362","171.639149959","174.593247786","184.609927737","186.488825649","213.796864542","213.667745413","224.168948526","251.714399874","287.327579844","245.969333688","260.973652919","285.366535479","284.183457415","285.65650783","269.019996267","265.184658309","277.458293059","269.773046545","270.036698725","--"
"INTL.4008-8-KEN-MMTCD.A","        Kenya","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.738344731","5.679579305","5.693713434","5.366166703","5.267750661","5.380288866","6.170450761","5.384853133","5.925503915","6.460251852","6.600645498","5.761516068","6.412896448","6.558355339","6.943476048","7.207689255","7.584593653","6.990301961","7.936994205","8.129107793","8.711167912","8.011365756","8.015417874","8.396673942","9.344568549","10.185482072","11.382370419","11.050919863","11.349061007","11.30315648","12.294655471","13.614271526","12.548126658","13.874742765","14.185094424","16.601816859","17.874261179","17.693542859","18.746653189","--"
"INTL.4008-8-KIR-MMTCD.A","        Kiribati","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02235","0.02651","0.02656","0.02673","0.0195","0.01952","0.01891","0.02206","0.02206","0.02206","0.02206","0.02612","0.02228","0.02228","0.02228","0.02227","0.02226","0.02226","0.02226","0.02226","0.02544","0.02544","0.03171","0.0317","0.03176","0.03807","0.03805","0.038273004","0.04369","0.062365005","0.063694222","0.058719858","0.057888232","0.058583745","0.058690002","0.061856002","0.066107494","0.066031725","0.066043384","--"
"INTL.4008-8-XKS-MMTCD.A","        Kosovo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","7.133280638","8.033703721","8.10137204","8.025690361","8.159288769","7.85568927","7.017406546","8.092331583","8.547435508","7.59336425","7.749148763","--"
"INTL.4008-8-KWT-MMTCD.A","        Kuwait","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.83399052","22.555033","22.555033","24.88824092","24.99924752","24.7770462","28.61011303","32.77629372","36.49816583","41.05338695","24.143184735","13.99990594","22.139794283","29.632722014","36.711676074","38.711676074","41.711706627","52.18551431","55.655839136","55.94960557","58.832937237","56.675114452","54.694354788","61.852170878","66.029321652","75.130908824","75.347713834","62.660662182","77.915510162","84.286845165","88.146919331","90.972389173","93.073163854","96.024649168","92.410642704","99.254631734","96.904669111","90.8101794","92.886087058","--"
"INTL.4008-8-KGZ-MMTCD.A","        Kyrgyzstan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","13.342190925","10.771281702","7.063562376","5.25826919","7.380755363","7.347565182","7.94757015","7.532122258","7.277809112","6.549757887","5.878049937","5.408773885","5.94291232","5.625569875","5.588775026","6.05825396","6.986716211","9.244926658","7.597359654","7.880374638","10.270598265","9.217323923","9.574204125","9.511352597","9.364420006","8.67405602","9.131506877","--"
"INTL.4008-8-LAO-MMTCD.A","        Laos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.41466","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.206754796","0.211257994","0.320264389","0.331522383","0.342780377","0.351786772","0.360492954","0.353976452","0.44745995","0.440943448","0.434426946","0.444694229","0.470745234","0.486258758","0.504631805","0.513705749","0.539599125","0.589693599","0.676503752","0.766621759","2.795181469","3.071993135","3.452590438","4.251103269","4.448242014","12.39421794","29.240548394","29.362061481","29.938592068","--"
"INTL.4008-8-LVA-MMTCD.A","        Latvia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","11.969561129","10.057695108","9.720857499","8.72252833","8.753311177","8.385792052","7.809675459","7.343680927","6.875440399","7.905134014","7.903394458","8.311917129","8.725409056","8.994371397","9.118311643","9.003490489","8.120207341","8.441169151","9.300287726","8.298549538","8.01287528","7.95532849","7.650229396","7.901321626","8.139937954","7.982115749","7.91305379","--"
"INTL.4008-8-LBN-MMTCD.A","        Lebanon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.435273793","6.016013793","5.906405517","6.2","5.9","6.9","6.9","7.2","6.5","5","4.7","8.2","8.2","10.260118404","11.262461813","12.433530673","13.520236807","15.531953852","15.45110624","15.41653094","16.344461095","15.328643084","16.312825073","16.156968339","15.185913096","15.183215939","13.180518782","12.090808114","14.194759174","19.355275979","18.739990067","19.375812657","21.457570663","20.980673298","22.649042066","24.480724637","25.354938789","26.893255827","25.478672081","--"
"INTL.4008-8-LSO-MMTCD.A","        Lesotho","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.14593","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.238412507","0.2","0.2","0.6","0.56901386","0.603890133","0.616832425","0.643414734","0.634217","0.681386","0.850365255","0.736309374","--"
"INTL.4008-8-LBR-MMTCD.A","        Liberia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.88712","1.7","1.7","1.7","1.6","1.6","1.3","1","1.1","1","0.6","0.3","0.3","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.5","0.5","0.5","0.5","0.5","0.6","0.746164258","0.7","0.6","0.5","0.917673131","0.988485943","0.900916034","1.187724076","1.197167","1.37903","1.184611","1.34566552","--"
"INTL.4008-8-LBY-MMTCD.A","        Libya","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.1409594","22.1105363","22.88842904","24.22163696","23.77714026","25.94369719","28.33245544","29.94360313","29.72140181","31.16580445","33.721105275","34.7296403","32.66575742","33.337977143","34.631871719","36.514660522","38.240386699","40.691591477","38.691591477","37.317861993","40.201151501","40.573885882","45.946620264","45.318359544","50.63323623","52.43706024","47.210462749","40.636562689","49.789679472","52.790177023","52.212002783","36.125941078","46.04113925","50.253252318","48.864062829","40.511145969","38.62843175","38.271440342","39.866451985","--"
"INTL.4008-8-LTU-MMTCD.A","        Lithuania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","23.012463085","18.486330289","17.17308056","16.397134368","16.752559281","16.924465225","18.835655976","14.055619537","12.854661505","14.089233287","14.307721542","14.344601488","14.767384432","15.522114349","15.479906443","16.566432769","17.546519544","14.960605268","15.798610634","16.127694977","16.165498296","15.882117379","14.764063125","14.833961419","14.982811633","15.874302006","16.010322507","--"
"INTL.4008-8-LUX-MMTCD.A","        Luxembourg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.545282362","10.319619748","9.775862093","9.239516785","10.193420189","10.408471179","10.094279354","9.531798212","10.002946547","10.73467774","11.066219904","11.63586311","11.526819363","11.678324981","11.015877147","8.955548997","9.116659441","8.666867683","8.004359255","8.466494056","9.146622868","9.712090901","10.562949069","11.06872984","12.581097085","12.770941903","12.478115465","12.070270435","12.068952466","11.42129581","12.002574379","11.889887824","11.609287851","11.016714689","10.757620195","10.468125131","10.234031303","10.707443338","11.223709111","--"
"INTL.4008-8-MAC-MMTCD.A","        Macau","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.45889","0.4","0.5","0.7","0.7","0.6","0.9","1","1","1.1","1.104480314","1.100076805","1.100108983","1.200113075","1.300013876","1.303694989","1.502943924","1.502835299","1.602405453","1.701975608","1.60227216","1.702199619","1.802039614","1.902925012","2.303338912","2.002604983","2.302566583","2.274533079","2.4","1.8","1.700276532","1.680424795","1.579985848","1.561471534","1.720014965","2.033272644","2.016408595","2.460867155","2.013405144","--"
"INTL.4008-8-MDG-MMTCD.A","        Madagascar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.166007472","1.026432983","0.826432983","1.124230217","1.115419236","1.208822675","0.924230217","1.226432983","1.42643434","1.028635728","0.925272096","1.024338132","1.026399901","1.121807178","1.226432983","1.318381909","1.320008176","1.330151199","1.316930513","1.306673629","1.808207208","2.031152181","2.321324195","2.427738219","2.636684574","2.537554603","2.530136351","2.629232077","2.829080642","1.831772397","1.876481517","2.40285381","2.874922521","3.105348439","3.356112657","3.716618898","3.998506889","3.534154929","3.464701494","--"
"INTL.4008-8-MWI-MMTCD.A","        Malawi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.567819303","0.611293031","0.541434875","0.425204642","0.420567428","0.542594102","0.536797598","0.539261107","0.54375333","0.648390554","0.648390512","0.734478902","0.739116105","0.74607191","0.848390512","0.84607191","0.855346317","0.859983521","0.855346317","0.858198197","0.860145823","0.856440456","0.95273509","0.942447695","1.0321603","1.135327315","1.143782467","0.950514969","1.230606837","0.927523096","0.946535631","1.08387112","1.035432558","1.103881022","1.095442723","1.049811359","1.194856363","1.294949601","1.25268686","--"
"INTL.4008-8-MYS-MMTCD.A","        Malaysia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.30173346","27.763712804","29.246371688","32.04581601","37.274510029","41.336381718","45.339510499","44.763869348","46.868471884","52.457608982","54.383124723","59.145320815","62.560985677","69.815705441","81.081511061","88.692520744","95.494661516","99.976626723","99.647702118","101.765444342","111.77870657","120.636393311","131.173827422","130.464015223","136.931822412","151.200024764","161.316835456","175.34833964","177.765595936","178.001096163","191.517969323","196.315398846","200.64266386","212.566321179","219.202274692","214.279157468","215.959348988","224.732676726","243.263168986","--"
"INTL.4008-8-MDV-MMTCD.A","        Maldives","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01406","0.01388","0.01384","0.01392","0.05624","0.06245","0.08191","0.08191","0.08823","0.08822","0.09766","0.09766","0.1","0.1","0.2","0.3","0.4","0.3","0.3","0.3","0.5","0.5","1","1.1","0.8","0.6","0.8","0.934580037","0.9","1.1","1.10978641","1.198751512","1.523701229","1.596596488","2.140652498","1.614304113","1.707060439","1.776246574","1.75130151","--"
"INTL.4008-8-MLI-MMTCD.A","        Mali","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.41802","0.6","0.4","0.4","0.4","0.5","0.4","0.4","0.2","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.7","0.7","0.670014525","0.7","0.7","0.7","2.374237358","2.467279852","2.722025338","2.919398204","3.166486","3.120804","3.107565981","3.128248481","--"
"INTL.4008-8-MLT-MMTCD.A","        Malta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.265246001","1.42812425","1.447482498","1.094964996","1.571667498","1.119149996","1.566632493","1.732377493","1.956562485","1.932821236","2.098566231","2.243778734","2.374381239","2.4775088","2.68063636","2.468943589","2.601252806","2.800001826","2.901451867","3.300887803","2.90046945","2.500049824","2.900003287","2.900008766","3.000479719","3.100427123","2.900374527","3.138710944","3.200234125","6.700366643","7.672133718","7.288174272","6.929110751","6.576557658","6.70563899","7.052502823","7.50068694","8.787256705","9.191731982","--"
"INTL.4008-8-MTQ-MMTCD.A","        Martinique","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.63457","0.6","0.6","0.6","0.6","0.7","0.8","0.9","1","1.5","1.6","1.3","1.5","2","2","2","2","2","2","2","2.1","2.1","2.1","2.2","2.2","2.4","2.4","2.133506078","2.5","2.7","2.7","2.585919279","2.620337776","2.636118609","2.72841041","2.394138","2.413959","2.24158345","2.24158345","--"
"INTL.4008-8-MRT-MMTCD.A","        Mauritania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.604885807","0.612789623","0.613773438","0.614757254","0.91574107","0.816724886","0.514265346","0.711805807","0.909346268","1.11199027","0.911805807","1.010576037","3.309715194","3.408854351","3.40725565","3.107870544","3.507017897","3.203948247","3.201987099","3.200025951","3.2","3.2","3.1","3.2","2.6","3.2","2.8","2.497262726","2.8","1.9","1.9","2.264922292","2.44886848","2.206456436","2.684586018","2.664858","2.481465","3.8723599","3.45971254","--"
"INTL.4008-8-MUS-MMTCD.A","        Mauritius","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.85177","0.8","0.7","0.8","0.860040152","0.881654607","1.234489941","1.020080305","1.396064244","1.658506002","1.834489941","1.844096365","2.146497972","2.248899578","2.251301184","2.451301184","2.396064244","2.41047388","2.570514032","2.726618428","3.607606341","3.918080221","3.651702707","3.758907525","3.89406416","4.074184617","4.464778954","4.682458562","4.965847171","4.378860523","4.944350395","5.33553258","5.325895776","5.456496745","5.643013306","5.832263726","5.999197742","6.537547139","6.718461586","--"
"INTL.4008-8-MEX-MMTCD.A","        Mexico","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","197.684967359","207.174404903","208.190283877","207.242513322","256.278327146","269.063472798","269.959752343","279.45175276","279.682157072","296.956787473","292.387322132","311.57242923","312.993827937","328.903860318","361.908256518","343.571568746","351.205617688","362.839577181","389.114109398","381.161970121","399.41252226","402.708503666","404.441194554","424.072486037","435.194002565","451.348406475","472.023787766","484.4865173","478.595667022","476.87333254","482.622369439","497.644810926","492.495281437","502.600080723","486.429146551","499.503070123","509.23487209","506.455552709","503.163301503","506.867093307"
"INTL.4008-8-FSM-MMTCD.A","        Micronesia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.114989114","0.11784312","0.11784312","0"
"INTL.4008-8-MDA-MMTCD.A","        Moldova","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","14.179174794","10.760970988","6.881257276","6.626147884","7.381112616","7.832450959","7.20691906","5.970789749","5.83484052","5.787381048","6.321864883","6.988911609","6.52170416","7.25050153","7.643408686","6.717508077","7.083360502","6.31361196","6.4951409","6.514293028","8.642866582","8.450761773","8.159548547","7.533841457","7.510572981","7.545441272","7.972325436","--"
"INTL.4008-8-MNG-MMTCD.A","        Mongolia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.204094381","10.992194302","13.738481842","14.000673817","13.820971779","16.607433098","18.255042309","19.089535866","20.009690732","18.953007305","17.550156786","18.250202169","16.375925143","15.019931197","13.872959294","13.210074457","13.627755552","12.602300068","12.749720107","12.920586674","13.256964812","13.39178486","14.286478423","13.364538945","13.223084198","13.788138428","14.707402119","15.114970451","14.889729418","15.458023418","15.04690068","15.472839809","16.568247117","17.335670109","16.897751968","16.766272063","18.019666569","19.213079098","20.921267324","--"
"INTL.4008-8-MNE-MMTCD.A","        Montenegro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","1.70241617","1.566546052","2.116511979","1.434081588","2.594638447","2.570011992","2.361444133","2.293257326","2.263344226","2.412405296","2.187481649","2.297767687","2.524134994","--"
"INTL.4008-8-MSR-MMTCD.A","        Montserrat","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01688","0.01937","0.01937","0.01937","0.0194","0.02098","0.02204","0.02518","0.02834","0.02835","0.03779","0.03466","0.04137","0.04138","0.0414","0.0477","0.0445","0.04767","0.05083","0.05083","0.05402","0.05402","0.05403","0.06036","0.06671","0.06989","0.07625","0.08302","0.09267","0.083240958","0.083457682","0.044809106","0.043590706","0.055110949","0.051100518","0.059137","0.033757","0.029942082","0.033486782","--"
"INTL.4008-8-MAR-MMTCD.A","        Morocco","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.958279994","13.697499337","13.748079466","15.251120845","14.056687743","15.476925277","17.292069903","16.833637782","17.818516545","19.127384812","20.125957246","20.440973676","22.078377346","23.528221871","26.013997263","26.160456719","25.97644882","25.99301977","26.712826653","29.44751654","29.992369408","32.387933253","32.739819927","32.921099063","33.189775714","35.347794382","37.148446895","35.152237462","38.664202317","42.840731844","48.935663271","50.602342122","50.033905752","52.106582924","53.872832842","55.417941527","54.873633265","57.781676148","58.386508845","--"
"INTL.4008-8-MOZ-MMTCD.A","        Mozambique","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.88754","1.6","1.9","1.9","1.7","1.9","1","1","1.5","1.2","1","1","1","1","1","1.1","1.1","1.1","1.217705594","1.317705594","1.317705594","1.517705594","1.717705594","1.856940792","2.137323193","2.255028788","2.294263986","2.409893642","2.373689967","2.511408306","2.56608443","3.781907631","5.208772136","6.311350758","7.074032739","7.803148409","9.514433744","10.483694938","7.581578405","--"
"INTL.4008-8-NAM-MMTCD.A","        Namibia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","2.4","1.232948121","1.126358505","1.319768872","1.321965415","1.335144659","1.430751582","1.424161946","1.537341198","1.713179252","1.810809341","2.201850683","2.203656945","2.420067892","2.600072358","2.600578762","2.820516906","3.016694682","3.130051738","3.219357522","3.106191659","3.158869195","3.112832627","3.455610713","3.634070393","3.978877573","3.952825048","3.882644978","3.86679976","--"
"INTL.4008-8-NRU-MMTCD.A","        Nauru","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.12621","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.151091751","0.2","0.2","0.05959529","0.175126","0.05813113","0.064299417","0.067548797","0.070078265","0.072848672","0.070765985","0.071168105","--"
"INTL.4008-8-NPL-MMTCD.A","        Nepal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.411000276","0.3983337","0.512607947","0.535006011","0.526848035","0.435588265","0.728215067","0.733226303","0.720538084","0.722188538","0.728468221","0.96522049","1.069954268","1.088101569","1.188814378","1.304693346","1.569819438","1.775844015","2.182671623","2.43835979","2.381157215","2.414286583","2.461918037","2.561812449","2.607836886","2.7011171","2.598337048","2.539958821","2.654380975","2.944493516","3.428038187","3.607306642","3.947445007","4.16947456","4.488545892","4.01387241","6.39830136","7.40833359","8.295669156","--"
