Report generated on: 11-03-2021 14:09:38
"API","","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"INTL.5-8-JAM-MMTCD.A","        Jamaica","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.7863","6.7","5.7","6","5","4.5","4.9","5.2","6.1","6.9","7.4","7.7","8.4","8.5","8.7","9.8","9.9","10","11","11","11","11","11","11","11","11","13","13.2","12","9.2","8","8.392492886508169","7.804376541928733","8.584252983724438","8.39735944078963","8.286742","8.689486","7.20741481981905","7.7148189852222115",""
"INTL.5-8-JPN-MMTCD.A","        Japan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","602.9907654303055","556.6338717800239","467.0269408477906","497.71082527612975","810.623194","763.259322","775.720509","787.407574","858.55995","895.669971","932.145214","946.267637","964.507556","937.9975","1001.20319","1006.751653","1008.988296","1006.386963","957.489442","989.87106","964.408184","931.929897","917.244696","946.980376","932.124258","937.636945","917.104035","895.536646","858.985159","761.746955","785.237987","796.93784","848.988819","821.828773","773.149502","762.706477","729.341346","711.080976","680.054576","658.609313"
"INTL.5-8-JOR-MMTCD.A","        Jordan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.20715","6.2","7","7.6","7.8","8.1","9","10","9.3","9.3","9.9","9.4","11","11","12","13","14","13","14","15","15","15","15","16","15","16","16","14.5","14","14","15","19.880238495094087","21.7306959275297","20.24773","22.79327","19.028106","15.893388","16.944706","15.543883558",""
"INTL.5-8-KAZ-MMTCD.A","        Kazakhstan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","63","52","45","40","37","33","30","27","29","30","31","29","32","33","33","31.2","34","30","31.199031651842205","36.439159775224574","33.87235550366167","34.810339633404325","34.03137706162714","41.72495","44.843697","43.742177","42.999412",""
"INTL.5-8-KEN-MMTCD.A","        Kenya","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.70366","5.5","5.6","5.3","5.1","5.2","6","5.2","5.7","6.2","6.3","5.5","6.1","6.3","6.7","6.9","7.3","6.7","7.7","7.9","8.5","7.8","7.7","8.1","9","9.9","11","10.7","11","11","12","13.129030532079533","11.872514756288718","13.128966905382857","13.222592846776076","15.541922","16.789936","16.670610999999997","17.221016",""
"INTL.5-8-KIR-MMTCD.A","        Kiribati","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02235","0.02651","0.02656","0.02673","0.0195","0.01952","0.01891","0.02206","0.02206","0.02206","0.02206","0.02612","0.02228","0.02228","0.02228","0.02227","0.02226","0.02226","0.02226","0.02226","0.02544","0.02544","0.03171","0.0317","0.03176","0.03807","0.03805","0.03827300428405571","0.04369","0.0623650050177463","0.06369422156661889","0.058719858347440805","0.05788823176663961","0.0585837448981153","0.05869000150083774","0.0618560015008378","0.06610749373417808","0.06603172542765876","0.06604338381354055",""
"INTL.5-8-XKS-MMTCD.A","        Kosovo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","1.5","1.6","1.6241881671232876","1.8155017956157478","1.656288556164383","1.6402231643835612","1.5743051068493152","1.8628653561643838","1.8880826930895807","1.860252906003662","1.9185320000051107",""
"INTL.5-8-KWT-MMTCD.A","        Kuwait","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.27971","17","17","18","17","17","18","17","17","18","12","13","17","19","25","27","30","34","38","39","40","40","39","44","47","51","51","39","53","60","59.653001","57.592073","56.906665","59.161183","55.623309","57.389713","52.459980012","47.690279312","49.385329712",""
"INTL.5-8-KGZ-MMTCD.A","        Kyrgyzstan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","4.8","2.9","1.3","1.7","1.8","1.5","2.1","1.7","1.6","1.3","1.4","1.4","1.8","1.9","1.9","1.9","2.1","5","3.799276980508368","4.026461630348645","5.126303352015817","5.1590830832474355","4.649762070350811","4.9732259999999995","5.51507","4.901844","5.477868",""
"INTL.5-8-LAO-MMTCD.A","        Laos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.41466","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.3","0.3","0.3","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.3738422319515713","0.4","0.4","2.1632598895972417","2.2319529356499843","2.501036126934797","2.5542951626190207","2.647706509748427","2.608553642269154","3.099584347856274","3.1749376065940687","3.5219447238501043",""
"INTL.5-8-LVA-MMTCD.A","        Latvia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","8.372326","7.884384","7.782441","6.085622","6.367404","5.42726","4.994464","4.590125","3.60322","4.390735","4.472403","4.688266","4.904854","5.062942","5.240936","5.537303","5.348335","5.176657","5.491163","4.885224","4.846264","4.874959","4.891886","5.150107","5.342321","5.490165","4.982035","5.512968"
"INTL.5-8-LBN-MMTCD.A","        Lebanon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.41926","6","5.9","6.2","5.9","6.9","6.9","7.2","6.5","5","4.7","8.2","8.2","10","11","12","13","15","15","15","16","15","16","16","15","15","13","11.903169136123733","14","19","18","18.779873194625416","20.90140065931416","20.579876","22.172136","24.110338","25.071077","26.624618000014863","25.088029744993953",""
"INTL.5-8-LSO-MMTCD.A","        Lesotho","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.14593","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.23841250652963958","0.2","0.2","0.6","0.569013859825535","0.603890132894636","0.6168324247256792","0.6434147344081516","0.634217","0.681386","0.8503652552819977","0.7363093742932751",""
"INTL.5-8-LBR-MMTCD.A","        Liberia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.88712","1.7","1.7","1.7","1.6","1.6","1.3","1","1.1","1","0.6","0.3","0.3","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.5","0.5","0.5","0.5","0.5","0.6","0.74616425825249","0.7","0.6","0.5","0.917673130539802","0.9884859434408583","0.9009160335161933","1.1877240761777266","1.197167","1.37903","1.184611000010058","1.3456655200074452",""
"INTL.5-8-LBY-MMTCD.A","        Libya","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1419","16","18","18","17","18","19","21","21","22","24","25","23","24","25","27","28","30","28","29","30","30","35","36","39","41","38","30.2","39","41","38.785718","25.463776","34.800255","36.324757","37.211209","31.702844","28.651044","29.54189","30.667829",""
"INTL.5-8-LTU-MMTCD.A","        Lithuania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","14.002950307692307","12.614083745435057","11.575243500630517","10.24375590037831","11.028400692307692","10.795099401008827","12.201054","9.538341","7.620407","8.60274","8.339512","7.968292","8.612252","9.086343","8.974971","9.136512","9.98855","9.14312","8.993446","8.674612","8.912893","8.676824","8.569816","9.337599","10.066433","10.390847","10.816412","10.808947"
"INTL.5-8-LUX-MMTCD.A","        Luxembourg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.246967352740808","2.9900845659870092","2.9900845659870092","2.9900845659870092","2.984689","3.245145761664565","3.502522","3.998953761664565","4.120559","4.514499761664565","4.938266","5.763747761664565","5.9613497616645645","5.914629761664565","5.915646761664565","5.455570761664565","5.651870761664565","5.942391761664565","6.166951761664565","6.5672997616645645","7.174596","7.634275761664565","7.794114761664565","8.368286761664566","9.483149761664565","9.726208","9.249357761664564","9.095299761664565","9.233986261261261","8.569571522522523","8.961258522522522","9.260631022925827","8.946934022925825","8.747491761664564","8.574904261261262","8.484048022925826","8.38014226126126","8.924417","9.478976","9.615073"
"INTL.5-8-MAC-MMTCD.A","        Macau","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.45889","0.4","0.5","0.7","0.7","0.6","0.9","1","1","1.1","1.1","1.1","1.1","1.2","1.3","1.3","1.5","1.5","1.6","1.7","1.6","1.7","1.8","1.9","2.3","2","2.3","2.2716891435749194","2.4","1.8","1.397398066199488","1.5362967184321032","1.5799858482647389","1.560776444949099","1.6066372137911242","2.0294917541754343","1.9967307355212465","2.1118524321622307","1.8281885235548687",""
"INTL.5-8-MDG-MMTCD.A","        Madagascar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.14398","1","0.8","1.1","1.1","1.2","0.9","1.2","1.4","1","0.9","1","1","1.1","1.2","1.3","1.3","1.3","1.3","1.3","1.8","2","2.3","2.4","2.6","2.5","2.5","2.606779494617797","2.8","1.8","1.8","2.13669610562733","2.2954705672732927","2.2767902359210748","2.5061707385339194","2.868627","3.152477","2.5770853334084256","2.4729629048815833",""
"INTL.5-8-MWI-MMTCD.A","        Malawi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.41711","0.5","0.4","0.3","0.3","0.4","0.4","0.4","0.4","0.5","0.5","0.6","0.6","0.6","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.8","0.8","0.9","1","1","0.8113988643491841","1.1","0.8","0.8","0.8910726608836781","0.8448434944860063","0.9121326576360961","0.9203882903582901","0.853078","1.006885","1.099295551526003","1.0493501232612086",""
"INTL.5-8-MYS-MMTCD.A","        Malaysia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.02488","24","26","27","28","28","29","29","30","32","39","41","43","47","53","56","62","63","62","65","66.31702071614401","70.05893122457441","70.96466774411147","69.50391715293618","74.4010947328967","73.35866033898756","73.724003708849","86.25894933462835","81.69979411703946","81.43962082136635","77.55616883981016","85.2266332922313","85.01865125419775","97.20945980732415","98.65302455758868","93.908565","95.903742","96.822442","94.520808",""
"INTL.5-8-MDV-MMTCD.A","        Maldives","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01406","0.01388","0.01384","0.01392","0.05624","0.06245","0.08191","0.08191","0.08823","0.08822","0.09766","0.09766","0.1","0.1","0.2","0.3","0.4","0.3","0.3","0.3","0.5","0.5","1","1.1","0.8","0.6","0.8","0.9345800371840252","0.9","1.1","1.1097864095890406","1.1987515117209833","1.523701229314723","1.5965964879179646","2.1406524980622046","1.6143041128763673","1.7070604389759894","1.7762465742945204","1.7513015100010372",""
"INTL.5-8-MLI-MMTCD.A","        Mali","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.41802","0.6","0.4","0.4","0.4","0.5","0.4","0.4","0.2","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.7","0.7","0.6700145253730385","0.7","0.7","0.7","2.374237358388466","2.467279852028505","2.722025337528515","2.9193982035437154","3.166486","3.120804","3.107565981094293","3.1282484810826157",""
"INTL.5-8-MLT-MMTCD.A","        Malta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.25648","1.4","1.4","1","1.4","0.9","1.3","1.4","1.5","1.5","1.6","1.8","2","2.1","2.3","2.4","2.6","2.8","2.9","3.3","2.9","2.5","2.9","2.9","3","3.1","2.9","3.1382488225081824","3.2","6.7","7.672055726027396","7.288171101369862","6.929108331506853","6.575666317808223","6.705638712328775","7.052496","7.500594","8.239269","8.531973",""
"INTL.5-8-MTQ-MMTCD.A","        Martinique","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.63457","0.6","0.6","0.6","0.6","0.7","0.8","0.9","1","1.5","1.6","1.3","1.5","2","2","2","2","2","2","2","2.1","2.1","2.1","2.2","2.2","2.4","2.4","2.133506077773751","2.5","2.7","2.7","2.5859192793935657","2.6203377764461284","2.636118609486987","2.7284104103687814","2.394138","2.413959","2.2415834500000003","2.2415834500000003",""
"INTL.5-8-MRT-MMTCD.A","        Mauritania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.59308","0.6","0.6","0.6","0.9","0.8","0.5","0.7","0.9","1.1","0.9","1","3.3","3.4","3.4","3.1","3.5","3.2","3.2","3.2","3.2","3.2","3.1","3.2","2.6","3.2","2.8","2.4972627256255286","2.8","1.9","1.9","2.264922291757381","2.448868479966771","2.206456435887199","2.6845860175845773","2.664858","2.481465","3.8723599000055375","3.459712540001071",""
"INTL.5-8-MUS-MMTCD.A","        Mauritius","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.85177","0.8","0.7","0.8","0.8","0.8","1.1","0.9","1.3","1.5","1.7","1.7","2","2.1","2.1","2.3","2.3","2.3","2.4","2.4","3","3.2","2.9","3","3.2","3.2","3.3","3.306338272247467","3.4","3","3.4","3.853028345100527","3.7668763707995256","3.815702652726577","3.934904595986764","4.096318","4.235415","4.711863","4.984221",""
"INTL.5-8-MEX-MMTCD.A","        Mexico","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","144.055378618694","150.8358993922307","146.04117786258772","144.01280404189066","192.83411212","202.484376224","207.805194712","217.338094088","217.573215496","235.017199656","222.913916936","238.435215952","239.512214928","247.583702008","275.569906472","254.763219416","257.300480688","265.799546736","280.702023936","275.97482628","288.432283384","285.682922112","273.17085752","274.616654832","289.08641568","297.13704884","301.113170656","313.839898672","309.694589952","296.272492648","305.317604608","311.943871808","307.7642762","311.16341352","300.363914488","298.682776736","307.48624312","301.892626608","298.734853456","298.726224992"
"INTL.5-8-FSM-MMTCD.A","        Micronesia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.11498911376975164","0.11784312","0.11784312",""
"INTL.5-8-MDA-MMTCD.A","        Moldova","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","9.2","6.7","3.6","3.4","3","2.7","2.3","1.5","1.3","1.4","1.6","1.8","1.9","2","2","2.0761813453915927","2.3","1.9","2.3306465851758493","2.432260917474411","2.2626148432880693","2.231043835519522","2.4095292296970023","2.476985520343556","2.5181469826347436","2.8249049999999998","2.977949",""
"INTL.5-8-MNG-MMTCD.A","        Mongolia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.71024","1.7","2","2","2.1","2.4","2.6","2.6","2.6","2.4","2.3","2.1","2","1.9","1.9","1.7","1.8","1.2","1.2","1.3","1.2","1.4","1.5","1.5","1.8","1.8","2","2.2263946265932333","2.4","2.4","2.5557205342465754","3.189166890410963","3.639907279939947","3.791365178082195","3.5859251780821886","3.54816","3.047495","3.969041","4.23081449997886",""
"INTL.5-8-MNE-MMTCD.A","        Montenegro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0.4","0.5594036844773169","0.6","0.6","0.8925767671232873","0.8492169287671225","0.8163860465753422","0.8017231917808226","0.8092768575342474","0.878052","0.97338","1.064219","1.121183",""
"INTL.5-8-MSR-MMTCD.A","        Montserrat","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01688","0.01937","0.01937","0.01937","0.0194","0.02098","0.02204","0.02518","0.02834","0.02835","0.03779","0.03466","0.04137","0.04138","0.0414","0.0477","0.0445","0.04767","0.05083","0.05083","0.05402","0.05402","0.05403","0.06036","0.06671","0.06989","0.07625","0.08301999987383185","0.09267","0.0832409575569","0.0834576818315167","0.044809105555090524","0.04359070622035649","0.05511094942622415","0.05110051752732631","0.059137","0.033757","0.02994208158505606","0.03348678157809192",""
"INTL.5-8-MAR-MMTCD.A","        Morocco","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.65159","12","12","13","12","13","14","13","14","15","16","16","18","19","21","19","19","19","19","22","21","21","21","22","21","22","23","20.515845680618668","25","30","36","38.564424029201184","37.08083990531179","39.457832688610765","37.70656547298655","37.791086","37.96508","40.268148","39.481703",""
"INTL.5-8-MOZ-MMTCD.A","        Mozambique","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.88754","1.6","1.9","1.9","1.7","1.9","1","1","1.5","1.2","1","1","1","1","1","1.1","1.1","1.1","1.1","1.2","1.2","1.4","1.6","1.7","2","2","2","2.017541661094927","2","2.2","2.4","2.702358838141089","2.530660707376576","3.035432971280615","3.2928732749201797","3.836411","5.767956","6.594170257254127","4.996916",""
"INTL.5-8-NAM-MMTCD.A","        Namibia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","2.4","1.2","1.1","1.3","1.3","1.3","1.4","1.4","1.5","1.7","1.8","2.2","2.2","2.4","2.6","2.6","2.8","2.9771552590743333","3.1","3.2","3.1","3.14013294331135","3.09347510586131","3.446878399780546","3.627482342490914","3.97133","3.94158","3.827581907956499","3.8184759079682395",""
"INTL.5-8-NRU-MMTCD.A","        Nauru","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.12621","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.15109175125027458","0.2","0.2","0.0595952900000001","0.17512599999999992","0.05813113","0.0642994173972604","0.06754879739726036","0.07007826539726028","0.07284867232869863","0.07076598499250361","0.0711681049788051",""
"INTL.5-8-NPL-MMTCD.A","        Nepal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.27936","0.3","0.4","0.4","0.4","0.3","0.6","0.6","0.6","0.6","0.6","0.8","0.9","0.9","1","1.1","1.4","1.6","2","2.2","2.1","2.1","2.1","2.1","2.2","2.3","2.2","2.1098979849724624","2.2","2.5","2.990703265193726","3.0827311599889415","3.357273639171517","3.6410510342413938","4.0260248369811205","3.495305","5.857471","6.77609033821478","7.593481625467184",""
"INTL.5-8-NLD-MMTCD.A","        Netherlands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.32535176387272","74.17924011000652","72.94596177419811","63.23349934855246","103.013959","105.692347","128.998708","121.243528","116.340923","116.929992","142.11783","141.548349","144.463417","143.464889","151.024622","152.227037968","156.520747872","159.801570936","161.230917968","163.011975904","170.75941416","175.397064904","182.78409716","193.33298184","196.223772128","197.499346128","200.391935096","206.053083","194.558662","188.303007","189.827304","186.615356","188.660727","175.951306","168.796749","171.737249","179.603924","181.218876","174.91166","170.716118"
"INTL.5-8-NLDA-MMTCD.A","        Netherlands Antilles","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.98684","15","14","13","12","10","10","10","9.5","9.8","9.7","9.2","9.5","9.2","9.6","11","11","12","12","12","12","12","11","11","11","11","12","9.4","11","12","12","14.002043967205204","12.802721109195092","12.875931736714353","12.860461438478078","14.259102","14.395662","14.496783","14.496783",""
"INTL.5-8-NCL-MMTCD.A","        New Caledonia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.46926","1.5","1","0.9","1","0.9","1","1.2","1.1","1.2","1.2","1.3","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.6","1.6","1.9","1.9","2.3","2.3510085409149046","2.3","2.4","2.4338472277790255","2.3166401927371347","2.518345874576339","2.7644425104591694","3.225458215350147","2.979979273970322","3.002599188904493","2.7843335","3.01780013",""
"INTL.5-8-NZL-MMTCD.A","        New Zealand","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.847934782178097","11.319446293830742","10.902376974804799","10.312831032289251","12.494346","11.922951","12.178093","12.631851","13.831185","14.251482","15.556688","15.159881","15.809943","15.97367","17.750961","18.034614","18.308288","19.212577","19.368007","19.233475","20.107464","20.032667","21.03049","21.649773","22.215897","22.700261","22.986731","23.297768284993694","23.624729","22.289691","22.497355","22.824376284993694","22.779239761664567","23.11000352332913","23.305598761664566","23.936295","24.993248761664564","26.183399","26.63459","26.919156"
"INTL.5-8-NIC-MMTCD.A","        Nicaragua","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.84261","1.9","1.9","1.8","1.7","2","2.1","2.1","2.1","2.1","2","1.9","2.3","2.3","2.5","2.8","2.9","3","3.5","3.7","3.7","3.9","3.9","4","4.2","4.4","4.5","4.0103076260114925","4.3","4.3","4.3","4.701077744600275","4.447179692334722","4.437450817348967","4.642415474352137","5.254183","5.249562","5.181649","5.027809",""
"INTL.5-8-NER-MMTCD.A","        Niger","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.55899","0.6","0.6","0.4","0.4","0.4","0.4","0.4","0.6","0.6","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8112417953193977","0.9","0.8","0.8","1.179081518301548","1.660757602745642","2.075868608128046","1.8214033656794528","2.020463","1.807268","1.760421","1.815716875",""
"INTL.5-8-NGA-MMTCD.A","        Nigeria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.85056","28","30","28","29","31","30","32","34","36","37","38","39","40","37","42","41","39","39","38","36","44","44","42","40","45","41","36.00159552751303","42","35","38.886938","36.192361","37.360424","57.198728","62.371423","56.489382","59.399444","59.96304","64.607573",""
"INTL.5-8-NIU-MMTCD.A","        Niue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00281","0.00281","0.00281","0.00281","0.00281","0.00287","0.00315","0.00315","0.00315","0.00315","0.00315","0.00315","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00413","0.00477","0.005085914678909187","0.00544","0.00344746242782358","0.005857224248650938","0.0034235067506780278","0.00629353921008465","0.00688649407280227","0.00711118677159224","0.007806446911917812","0.007578531938726028","0.007261195998212385","0.007517555010021724",""
"INTL.5-8-PRK-MMTCD.A","        North Korea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.77156","7.2","7.3","8","8.5","9.1","10","10","9.9","9.7","11","12","11","11","11","9.6","7.3","6.2","5.5","4.8","4.1","3.7","4","4","4","3","2.3","2.6950740837120053","2.7","2.2","2.6306608770764184","2.7059444810442326","2.5958214810442337","2.802759262750486","2.6783170981442335","3.055897098144232","3.271862680232959","2.986485678653285","2.961325678647297",""
"INTL.5-8-MKD-MMTCD.A","        North Macedonia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","2.9","3.2","2.8","2.9","3.5","3.2","2.9","2.9","3","2.5","2.9","2.7","2.7","2.6","2.9","2.8223091871395276","3.1","2.8","2.6167609972602746","2.654344723287672","2.6476540958904105","2.622150693150685","2.5972266794520538","2.8359842520548013","2.9137176550310944","3.099053586","3.012331357",""
"none","        Northern Mariana Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.5-8-NOR-MMTCD.A","        Norway","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.68107261284","19.67716149887299","20.88116499413827","18.839155054091698","27.684771","28.467171","29.540766","29.92293","29.134199","28.589969","29.397201472","27.478024856","27.836944472","28.874616856","29.931169008","30.377814624","32.808672776","33.251860544","33.087707392","33.510089544","31.702303776","32.794730776","32.444065776","33.060995912","31.998221808","32.68547084","33.28639308","33.645767584","33.093974664","32.46762272","33.678345688","32.392457888","31.911422336","31.270378032","29.521570912","29.822752184","29.172448952","29.098700696","29.267645864","27.069381184"
"INTL.5-8-OMN-MMTCD.A","        Oman","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.40457","2.3","2.8","3","3.5","4.2","4.4","3.9","3.8","4.6","5.7","5.7","5.9","5.9","6.1","6.5","7.1","7.4","7.5","8","7.9","8","8.5","8.5","9.8","11","12","13.7","15","15","23","19.834097614385186","22.054048153590617","22.549805","25.633192","26.920223","24.21793","27.317039262845295","30.079909999999998",""
"INTL.5-8-PAK-MMTCD.A","        Pakistan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.67263","16","19","19","20","23","25","28","29","31","34","34","35","40","45","47","52","53","56","60","59","57","57","52","50","52","55","58.8","60","62","63.13509264612321","62.32683340693822","63.90240005585187","70.07088119317935","75.15140706875562","78.746903","87.8093962","86.42404694","90.4778923",""
"INTL.5-8-PSE-MMTCD.A","        Palestinian Territories","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0.4","0.5","0.5","0.6","1.2","1","1.2","2.1","2.7","2.9","2.78754072327","3","2","2.3","2.3632440175221014","2.1887850407666676","2.414518050530779","2.638671738580049","3.116727","3.301733","3.27763549068559","3.27763549068559",""
"INTL.5-8-PAN-MMTCD.A","        Panama","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.39004","5.2","4.7","5","4.9","3.5","11","12","11","11","12","12","12","12","13","14","12","13","14","13","13","13","13","13","14","14","14","14.003169136123734","15","16","19","20.095956765482956","21.739784001338794","21.33231685139581","21.805179197323003","22.482933","23.833928","25.958831","25.00556192",""
"INTL.5-8-PNG-MMTCD.A","        Papua New Guinea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.71931","1.7","1.7","1.7","2","2.1","2.3","2.5","2.4","2.4","2.5","2.4","2.5","2.4","2.4","2.4","2.4","2.5","2.4","2.4","2.4","2.4","3.5","4","4","4","4","4.131910550260716","4.3","3","4.80479214382296","2.990420930420096","5.035003807344975","5.415713333026379","5.68544239393352","5.697726045870211","6.693629866543534","6.0834222","6.559238581061274",""
"INTL.5-8-PRY-MMTCD.A","        Paraguay","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.386","1.3","1.2","1.3","1.4","1.5","1.5","1.9","1.7","2.3","2.2","2","2.3","2.5","2.9","3.3","2.7","3","3.4","3.8","3.6","3.5","3.6","3.7","3.8","3.7","3.7","3.7522608914868467","3.8","4.1","4.5","4.853534157219975","5.175426658465467","5.070706624896232","5.327441940435307","6.588401","7.653819","7.950253","8.327518",""
"INTL.5-8-PER-MMTCD.A","        Peru","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.94103","19","19","18","18","18","21","21","21","18","18","17","18","19","20","21","22","23","23","24","24","23","22","22","24","23","26","22.4","24","26","28","29.880721232420193","30.10337180748489","30.469164517879545","29.80941773157314","31.114338","33.185367","33.072702","34.685347",""
"INTL.5-8-PHL-MMTCD.A","        Philippines","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.1996","30","30","28","24","22","24","29","30","35","36","36","40","43","46","50","51","55","58","55","51","51","49","48","49","49","48","42.9","42.3","41","44.82280769092169","42.64304289079366","44.25659297180839","46.12704187273412","49.121810101290556","54.023576","58.251624","60.824813","62.496045",""
"INTL.5-8-POL-MMTCD.A","        Poland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.988574471424606","43.586750952614565","39.18036550525523","41.17338778417291","46.525318","46.983816","48.456888","51.20378952332913","51.211548","51.455856","44.18935752332913","42.259910284993694","43.30182","45.629488","46.513507","48.048059","53.450738","57.348067","59.198524","60.996242","59.800838","58.697515","58.748824","62.380118","65.229259","67.655846","73.48791976166457","76.591158","78.020267","77.97145776166457","81.77027676166456","79.84977876166457","77.365999","72.16478176166457","71.93230576166457","77.181183","83.34616","94.366796","97.80526","100.625792"
